sent,tags,parse,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb Reference,Verb Tag,Relation to Verb,Verb Subject,Verb Subject Lemma,Verb Object,Verb Object Lemma,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunction Phrases,Conjunctions,Conjoined,Compounds,Adjectival Modifiers,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,Allan Tests Passed,Countability,Verdicality
"<p> 
##2020416 I too love the great pagan world , its bloodshed , its slaves , in injustices , its loathing of all that is feeble .","<p>/NN ##/NNS 2020416/CD I/NN too/RB love/VBP the/DT great/JJ pagan/NN world/NN ,/, its/PRP$ bloodshed/NN ,/, its/PRP$ slaves/NNS ,/, in/IN injustices/NNS ,/, its/PRP$ loathing/NN of/IN all/DT that/WDT is/VBZ feeble/JJ ./."," compound(##-2, <p>-1) nsubj(love-6, ##-2) nummod(I-4, 2020416-3) nmod:npmod(too-5, I-4) advmod(love-6, too-5) root(ROOT-0, love-6) det(world-10, the-7) amod(world-10, great-8) compound(world-10, pagan-9) dobj(love-6, world-10) nmod:poss(bloodshed-13, its-12) appos(world-10, bloodshed-13) nmod:poss(slaves-16, its-15) appos(world-10, slaves-16) case(injustices-19, in-18) nmod:in(world-10, injustices-19) nmod:poss(loathing-22, its-21) appos(world-10, loathing-22) case(all-24, of-23) nmod:of(loathing-22, all-24) nsubj(feeble-27, all-24) ref(all-24, that-25) cop(feeble-27, is-26) acl:relcl(all-24, feeble-27)  ",injustices,19,"case(injustices-19, in-18) nmod:in(world-10, injustices-19) ","its slaves , in injustices , its loathing of all that",NNS,[],,,,,,,,,"[('in', 'world')]",['in'],['world'],[],[],[],[],[],[],[],[],[],[],['in'],[],[],[],[],[],[],,,plural,,[],countable,unknown
"If kids grow up thinking that excellence is only for somebody else , they will succumb to the prejudice , stereotype , and injustice that have done so much to damage others before them .","If/IN kids/NNS grow/VBP up/RP thinking/VBG that/IN excellence/NN is/VBZ only/RB for/IN somebody/NN else/RB ,/, they/PRP will/MD succumb/VB to/TO the/DT prejudice/NN ,/, stereotype/NN ,/, and/CC injustice/NN that/WDT have/VBP done/VBN so/RB much/RB to/TO damage/NN others/NNS before/IN them/PRP ./."," mark(grow-3, If-1) nsubj(grow-3, kids-2) advcl(succumb-16, grow-3) compound:prt(grow-3, up-4) xcomp(grow-3, thinking-5) mark(else-12, that-6) nsubj(else-12, excellence-7) cop(else-12, is-8) advmod(else-12, only-9) case(somebody-11, for-10) nmod:for(only-9, somebody-11) ccomp(thinking-5, else-12) nsubj(succumb-16, they-14) aux(succumb-16, will-15) root(ROOT-0, succumb-16) case(prejudice-19, to-17) det(prejudice-19, the-18) nmod:to(succumb-16, prejudice-19) nsubj(done-27, prejudice-19) nmod:to(succumb-16, stereotype-21) conj:and(prejudice-19, stereotype-21) nsubj(done-27, stereotype-21) cc(prejudice-19, and-23) nmod:to(succumb-16, injustice-24) conj:and(prejudice-19, injustice-24) nsubj(done-27, injustice-24) ref(prejudice-19, that-25) aux(done-27, have-26) acl:relcl(prejudice-19, done-27) advmod(much-29, so-28) advmod(done-27, much-29) case(others-32, to-30) compound(others-32, damage-31) nmod:to(much-29, others-32) case(them-34, before-33) nmod:before(done-27, them-34)  ",injustice,24,"nmod:to(succumb-16, injustice-24) conj:and(prejudice-19, injustice-24) nsubj(done-27, injustice-24) ","prejudice , stereotype , and injustice that have done so much",NN,[],done,VBN,subject,done,do,,,[],"[('to', 'succumb')]",['to'],['succumb'],[],[],"[('and', 'prejudice')]",['and'],['prejudice'],[],[],[],[],[],[],[],[],[],[],[],[],,,singular,ambiguous,[],countable,unknown
"It was , the report said , no less than the American people rising up in anger , their sense of injustice painfully ignited . )","It/PRP was/VBD ,/, the/DT report/NN said/VBD ,/, no/RB less/RBR than/IN the/DT American/JJ people/NNS rising/VBG up/RP in/IN anger/NN ,/, their/PRP$ sense/NN of/IN injustice/NN painfully/RB ignited/VBN ./. -RRB-/-RRB-"," nsubj(sense-20, It-1) cop(sense-20, was-2) det(report-5, the-4) nsubj(said-6, report-5) parataxis(sense-20, said-6) neg(less-9, no-8) advmod(rising-14, less-9) case(people-13, than-10) det(people-13, the-11) amod(people-13, American-12) nmod:than(less-9, people-13) ccomp(said-6, rising-14) compound:prt(rising-14, up-15) case(anger-17, in-16) nmod:in(rising-14, anger-17) nmod:poss(sense-20, their-19) root(ROOT-0, sense-20) case(injustice-22, of-21) nmod:of(sense-20, injustice-22) advmod(ignited-24, painfully-23) acl(injustice-22, ignited-24)  ",injustice,22,"case(injustice-22, of-21) acl(injustice-22, ignited-24) nmod:of(sense-20, injustice-22) ","anger , their sense of injustice painfully ignited . )",NN,[],,,,,,,,,"[('of', 'sense')]",['of'],['sense'],[],[],[],[],[],[],[],[],[],[],['of'],[],[],[],[],[],[],,,singular,,[],countable,unknown
The ultimate injustice is for a person or group to be actively treated or passively abandoned as if they were nonmembers of the human race ....,The/DT ultimate/JJ injustice/NN is/VBZ for/IN a/DT person/NN or/CC group/NN to/TO be/VB actively/RB treated/VBN or/CC passively/RB abandoned/VBN as/RB if/IN they/PRP were/VBD nonmembers/NNS of/IN the/DT human/JJ race/NN .../:," det(injustice-3, The-1) amod(injustice-3, ultimate-2) nsubj(person-7, injustice-3) nsubjpass(treated-13, injustice-3) nsubjpass(abandoned-16, injustice-3) cop(person-7, is-4) case(person-7, for-5) det(person-7, a-6) root(ROOT-0, person-7) cc(person-7, or-8) conj:or(person-7, group-9) mark(treated-13, to-10) auxpass(treated-13, be-11) advmod(treated-13, actively-12) xcomp(person-7, treated-13) cc(treated-13, or-14) advmod(abandoned-16, passively-15) xcomp(person-7, abandoned-16) conj:or(treated-13, abandoned-16) mark(nonmembers-21, as-17) mwe(as-17, if-18) nsubj(nonmembers-21, they-19) cop(nonmembers-21, were-20) advcl(abandoned-16, nonmembers-21) case(race-25, of-22) det(race-25, the-23) amod(race-25, human-24) nmod:of(nonmembers-21, race-25)  ",injustice,3,"det(injustice-3, The-1) amod(injustice-3, ultimate-2) nsubj(person-7, injustice-3) nsubjpass(treated-13, injustice-3) nsubjpass(abandoned-16, injustice-3) ",The ultimate injustice is for a person or,NN,[],is,VBZ,subject,is,be,,,[],[],[],[],[],['The'],[],[],[],[],['ultimate'],[],[],[],[],[],[],[],[],[],[],,,singular,singular,[],countable,unknown
"As a woman executive , Jiles says she has had her share of injustices . ""","As/IN a/DT woman/NN executive/NN ,/, Jiles/NNP says/VBZ she/PRP has/VBZ had/VBN her/PRP$ share/NN of/IN injustices/NNS ./. ''/''"," case(executive-4, As-1) det(executive-4, a-2) compound(executive-4, woman-3) nmod:as(says-7, executive-4) nsubj(says-7, Jiles-6) root(ROOT-0, says-7) nsubj(had-10, she-8) aux(had-10, has-9) ccomp(says-7, had-10) nmod:poss(share-12, her-11) dobj(had-10, share-12) case(injustices-14, of-13) nmod:of(share-12, injustices-14)  ",injustices,14,"case(injustices-14, of-13) nmod:of(share-12, injustices-14) ","has had her share of injustices . """,NNS,[],,,,,,,,,"[('of', 'share')]",['of'],['share'],[],[],[],[],[],[],[],[],[],[],['of'],[],[],[],[],[],[],,,plural,,[],countable,unknown
"There are more productive issues for us to discuss than dwelling on the Simpson case , unless injustice has been done .","There/EX are/VBP more/RBR productive/JJ issues/NNS for/IN us/PRP to/TO discuss/VB than/IN dwelling/NN on/IN the/DT Simpson/NNP case/NN ,/, unless/IN injustice/NN has/VBZ been/VBN done/VBN ./."," expl(are-2, There-1) root(ROOT-0, are-2) advmod(productive-4, more-3) amod(issues-5, productive-4) nsubj(are-2, issues-5) mark(discuss-9, for-6) nsubj(discuss-9, us-7) mark(discuss-9, to-8) advcl(are-2, discuss-9) case(dwelling-11, than-10) nmod:than(discuss-9, dwelling-11) case(case-15, on-12) det(case-15, the-13) compound(case-15, Simpson-14) nmod:on(discuss-9, case-15) mark(done-21, unless-17) nsubjpass(done-21, injustice-18) aux(done-21, has-19) auxpass(done-21, been-20) advcl(discuss-9, done-21)  ",injustice,18,"nsubjpass(done-21, injustice-18) ","the Simpson case , unless injustice has been done .",NN,[],done,VBN,subject,done,do,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,singular,ambiguous,[],countable,unknown
"The way I see it , when Gina Lollobrigida did the movie the first time , it was an injustice . ""","The/DT way/NN I/PRP see/VBP it/PRP ,/, when/WRB Gina/NNP Lollobrigida/NNP did/VBD the/DT movie/NN the/DT first/JJ time/NN ,/, it/PRP was/VBD an/DT injustice/NN ./. ''/''"," det(way-2, The-1) nsubj(injustice-20, way-2) nsubj(see-4, I-3) parataxis(injustice-20, see-4) dobj(see-4, it-5) advmod(did-10, when-7) compound(Lollobrigida-9, Gina-8) nsubj(did-10, Lollobrigida-9) advcl(injustice-20, did-10) det(movie-12, the-11) dobj(did-10, movie-12) det(time-15, the-13) amod(time-15, first-14) nmod:tmod(did-10, time-15) nsubj(injustice-20, it-17) cop(injustice-20, was-18) det(injustice-20, an-19) root(ROOT-0, injustice-20)  ",injustice,20,"nsubj(injustice-20, way-2) parataxis(injustice-20, see-4) advcl(injustice-20, did-10) nsubj(injustice-20, it-17) cop(injustice-20, was-18) det(injustice-20, an-19) root(ROOT-0, injustice-20) ","time , it was an injustice . """,NN,[],was,VBD,object,,,was,be,[],[],[],[],[],['an'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],an,unit,singular,ambiguous,['A+N'],countable,unknown
"This is my main objective in all the work I do and is especially evident in my large-scale painting The Right To Bear Arms , in which I dramatically address the violence , injustice , disarray , and fear rampant in our society .","This/DT is/VBZ my/PRP$ main/JJ objective/NN in/IN all/PDT the/DT work/NN I/PRP do/VBP and/CC is/VBZ especially/RB evident/JJ in/IN my/PRP$ large-scale/JJ painting/NN The/DT Right/RB To/TO Bear/NNP Arms/NNS ,/, in/IN which/WDT I/PRP dramatically/RB address/VB the/DT violence/NN ,/, injustice/NN ,/, disarray/NN ,/, and/CC fear/NN rampant/JJ in/IN our/PRP$ society/NN ./."," nsubj(objective-5, This-1) cop(objective-5, is-2) nmod:poss(objective-5, my-3) amod(objective-5, main-4) root(ROOT-0, objective-5) case(work-9, in-6) det:predet(work-9, all-7) det(work-9, the-8) nmod:in(objective-5, work-9) nmod:in(address-30, work-9) nsubj(do-11, I-10) nsubj(evident-15, I-10) acl:relcl(work-9, do-11) cc(do-11, and-12) cop(evident-15, is-13) advmod(evident-15, especially-14) acl:relcl(work-9, evident-15) conj:and(do-11, evident-15) case(painting-19, in-16) nmod:poss(painting-19, my-17) amod(painting-19, large-scale-18) nmod:in(evident-15, painting-19) det(Arms-24, The-20) advmod(Arms-24, Right-21) case(Bear-23, To-22) nmod:to(Right-21, Bear-23) dobj(do-11, Arms-24) nmod:in(address-30, Arms-24) case(which-27, in-26) ref(work-9, which-27) ref(Arms-24, which-27) nsubj(address-30, I-28) advmod(address-30, dramatically-29) acl:relcl(Arms-24, address-30) det(violence-32, the-31) dobj(address-30, violence-32) dobj(address-30, injustice-34) conj:and(violence-32, injustice-34) dobj(address-30, disarray-36) conj:and(violence-32, disarray-36) cc(violence-32, and-38) dobj(address-30, fear-39) conj:and(violence-32, fear-39) amod(violence-32, rampant-40) case(society-43, in-41) nmod:poss(society-43, our-42) nmod:in(rampant-40, society-43)  ",injustice,34,"dobj(address-30, injustice-34) conj:and(violence-32, injustice-34) ","dramatically address the violence , injustice , disarray , and fear",NN,[],address,VB,object,,,address,address,[],[],[],[],[],[],"[('and', 'violence')]",['and'],['violence'],[],[],[],[],[],[],[],[],[],[],[],[],,,singular,ambiguous,[],countable,unknown
SENATOR At a time when our nation was paying lip service to liberty but ignoring ingrained generations of injustice -- Martin Luther King Jr . ',SENATOR/NNP At/IN a/DT time/NN when/WRB our/PRP$ nation/NN was/VBD paying/VBG lip/JJ service/NN to/TO liberty/NN but/CC ignoring/VBG ingrained/JJ generations/NNS of/IN injustice/NN --/: Martin/NNP Luther/NNP King/NNP Jr/NNP ./. '/''," root(ROOT-0, SENATOR-1) case(time-4, At-2) det(time-4, a-3) dep(SENATOR-1, time-4) advmod(paying-9, when-5) nmod:poss(nation-7, our-6) nsubj(paying-9, nation-7) aux(paying-9, was-8) acl:relcl(time-4, paying-9) amod(service-11, lip-10) dobj(paying-9, service-11) case(liberty-13, to-12) nmod:to(paying-9, liberty-13) cc(SENATOR-1, but-14) conj:but(SENATOR-1, ignoring-15) amod(generations-17, ingrained-16) dobj(ignoring-15, generations-17) case(injustice-19, of-18) nmod:of(generations-17, injustice-19) compound(Jr-24, Martin-21) compound(Jr-24, Luther-22) compound(Jr-24, King-23) dep(generations-17, Jr-24)  ",injustice,19,"case(injustice-19, of-18) nmod:of(generations-17, injustice-19) ",but ignoring ingrained generations of injustice -- Martin Luther King Jr,NN,[],,,,,,,,,"[('of', 'generations')]",['of'],['generations'],[],[],[],[],[],[],[],[],[],[],['of'],[],[],[],[],[],[],,,singular,,[],countable,unknown
He stripped the scales of racism from our eyes and showed us the scales of injustice .,He/PRP stripped/VBD the/DT scales/NNS of/IN racism/NN from/IN our/PRP$ eyes/NNS and/CC showed/VBD us/PRP the/DT scales/NNS of/IN injustice/NN ./.," nsubj(stripped-2, He-1) nsubj(showed-11, He-1) root(ROOT-0, stripped-2) det(scales-4, the-3) dobj(stripped-2, scales-4) case(racism-6, of-5) nmod:of(scales-4, racism-6) case(eyes-9, from-7) nmod:poss(eyes-9, our-8) nmod:from(stripped-2, eyes-9) cc(stripped-2, and-10) conj:and(stripped-2, showed-11) nsubj(scales-14, us-12) det(scales-14, the-13) xcomp(showed-11, scales-14) case(injustice-16, of-15) nmod:of(scales-14, injustice-16)  ",injustice,16,"case(injustice-16, of-15) nmod:of(scales-14, injustice-16) ",showed us the scales of injustice .,NN,[],,,,,,,,,"[('of', 'scales')]",['of'],['scales'],[],[],[],[],[],[],[],[],[],[],['of'],[],[],[],[],[],[],,,singular,,[],countable,unknown
"According to the Clinton administration , America is suffering a great injustice because people who do not work can not afford middle-class housing .","According/VBG to/TO the/DT Clinton/NNP administration/NN ,/, America/NNP is/VBZ suffering/VBG a/DT great/JJ injustice/NN because/IN people/NNS who/WP do/VBP not/RB work/VB can/MD not/RB afford/VB middle-class/JJ housing/NN ./."," case(administration-5, According-1) mwe(According-1, to-2) det(administration-5, the-3) compound(administration-5, Clinton-4) nmod:according_to(suffering-9, administration-5) nsubj(suffering-9, America-7) aux(suffering-9, is-8) root(ROOT-0, suffering-9) det(injustice-12, a-10) amod(injustice-12, great-11) dobj(suffering-9, injustice-12) mark(afford-21, because-13) nsubj(work-18, people-14) nsubj(afford-21, people-14) ref(people-14, who-15) aux(work-18, do-16) neg(work-18, not-17) acl:relcl(people-14, work-18) aux(afford-21, can-19) neg(afford-21, not-20) advcl(suffering-9, afford-21) amod(housing-23, middle-class-22) dobj(afford-21, housing-23)  ",injustice,12,"det(injustice-12, a-10) amod(injustice-12, great-11) dobj(suffering-9, injustice-12) ",America is suffering a great injustice because people who do not,NN,[],suffering,VBG,object,,,suffering,suffer,[],[],[],[],[],['a'],[],[],[],[],['great'],[],[],[],[],[],[],[],[],[],[],a,unit,singular,ambiguous,['A+N'],countable,unknown
"Big-bellied , black-eyed Aba Nidal Abu ' Aker , endlessly rocking , keening , but also relishing the importance injustice had bestowed on her , rendering her mother of a martyr ; was unnervingly reminiscent of the St. Urbain Street grandmothers of my boyhood , spinning their sorrowful tales of the Old Country .","Big-bellied/JJ ,/, black-eyed/JJ Aba/NN Nidal/NNP Abu/NNP '/POS Aker/NNP ,/, endlessly/RB rocking/VBN ,/, keening/VBG ,/, but/CC also/RB relishing/VBG the/DT importance/NN injustice/NN had/VBD bestowed/VBN on/IN her/PRP ,/, rendering/VBG her/PRP$ mother/NN of/IN a/DT martyr/NN ;/: was/VBD unnervingly/RB reminiscent/JJ of/IN the/DT St./NNP Urbain/NNP Street/NNP grandmothers/NNP of/IN my/PRP$ boyhood/NN ,/, spinning/VBG their/PRP$ sorrowful/JJ tales/NNS of/IN the/DT Old/NNP Country/NNP ./."," amod(Aba-4, Big-bellied-1) amod(Aba-4, black-eyed-3) root(ROOT-0, Aba-4) compound(Abu-6, Nidal-5) nmod:poss(Aker-8, Abu-6) case(Abu-6, '-7) dep(Aba-4, Aker-8) advmod(rocking-11, endlessly-10) acl(Aba-4, rocking-11) csubj(bestowed-22, keening-13) cc(keening-13, but-15) advmod(relishing-17, also-16) conj:and(keening-13, relishing-17) csubj(bestowed-22, relishing-17) det(injustice-20, the-18) compound(injustice-20, importance-19) dobj(relishing-17, injustice-20) aux(bestowed-22, had-21) dep(Aba-4, bestowed-22) case(her-24, on-23) nmod:on(bestowed-22, her-24) acl(Aba-4, rendering-26) nmod:poss(mother-28, her-27) nsubj(reminiscent-35, mother-28) case(martyr-31, of-29) det(martyr-31, a-30) nmod:of(mother-28, martyr-31) cop(reminiscent-35, was-33) advmod(reminiscent-35, unnervingly-34) ccomp(rendering-26, reminiscent-35) case(grandmothers-41, of-36) det(grandmothers-41, the-37) compound(grandmothers-41, St.-38) compound(grandmothers-41, Urbain-39) compound(grandmothers-41, Street-40) nmod:of(Aba-4, grandmothers-41) case(boyhood-44, of-42) nmod:poss(boyhood-44, my-43) nmod:of(grandmothers-41, boyhood-44) acl(Aba-4, spinning-46) nmod:poss(tales-49, their-47) amod(tales-49, sorrowful-48) dobj(spinning-46, tales-49) case(Country-53, of-50) det(Country-53, the-51) compound(Country-53, Old-52) nmod:of(Aba-4, Country-53)  ",injustice,20,"det(injustice-20, the-18) compound(injustice-20, importance-19) dobj(relishing-17, injustice-20) ","but also relishing the importance injustice had bestowed on her ,",NN,[],relishing,VBG,object,,,relishing,relish,[],[],[],[],[],['the'],[],[],[],['importance'],[],[],[],[],[],[],[],[],[],[],[],,,singular,ambiguous,[],countable,unknown
"Moreover , religious teachings that warn believers against such temptations as greed and envy provide a strong rationale for believing that it is these moral failings more than anything else to which poverty and economic injustice must be attributed .","Moreover/RB ,/, religious/JJ teachings/NNS that/WDT warn/VBP believers/NNS against/IN such/JJ temptations/NNS as/IN greed/NN and/CC envy/NN provide/VBP a/DT strong/JJ rationale/NN for/IN believing/VBG that/IN it/PRP is/VBZ these/DT moral/JJ failings/NNS more/RBR than/IN anything/NN else/RB to/TO which/WDT poverty/NN and/CC economic/JJ injustice/NN must/MD be/VB attributed/VBN ./."," advmod(provide-15, Moreover-1) amod(teachings-4, religious-3) nsubj(warn-6, teachings-4) nsubj(provide-15, teachings-4) ref(teachings-4, that-5) acl:relcl(teachings-4, warn-6) dobj(warn-6, believers-7) case(temptations-10, against-8) amod(temptations-10, such-9) nmod:against(believers-7, temptations-10) case(greed-12, as-11) nmod:as(warn-6, greed-12) cc(greed-12, and-13) nmod:as(warn-6, envy-14) conj:and(greed-12, envy-14) root(ROOT-0, provide-15) det(rationale-18, a-16) amod(rationale-18, strong-17) dobj(provide-15, rationale-18) mark(believing-20, for-19) advcl(provide-15, believing-20) mark(anything-29, that-21) nsubj(anything-29, it-22) cop(anything-29, is-23) det(failings-26, these-24) amod(failings-26, moral-25) nmod:npmod(more-27, failings-26) advmod(anything-29, more-27) case(anything-29, than-28) ccomp(believing-20, anything-29) nmod:to(attributed-39, anything-29) advmod(anything-29, else-30) case(which-32, to-31) ref(anything-29, which-32) nsubjpass(attributed-39, poverty-33) cc(poverty-33, and-34) amod(injustice-36, economic-35) conj:and(poverty-33, injustice-36) nsubjpass(attributed-39, injustice-36) aux(attributed-39, must-37) auxpass(attributed-39, be-38) acl:relcl(anything-29, attributed-39)  ",injustice,36,"amod(injustice-36, economic-35) conj:and(poverty-33, injustice-36) nsubjpass(attributed-39, injustice-36) ",to which poverty and economic injustice must be attributed .,NN,[],attributed,VBN,subject,attributed,attribute,,,[],[],[],[],[],[],"[('and', 'poverty')]",['and'],['poverty'],[],['economic'],[],[],[],[],[],[],[],[],[],[],,,singular,ambiguous,[],countable,unknown
"As ever , the results of injustice are lethal .","As/IN ever/RB ,/, the/DT results/NNS of/IN injustice/NN are/VBP lethal/JJ ./."," case(ever-2, As-1) advcl:as(lethal-9, ever-2) det(results-5, the-4) nsubj(lethal-9, results-5) case(injustice-7, of-6) nmod:of(results-5, injustice-7) cop(lethal-9, are-8) root(ROOT-0, lethal-9)  ",injustice,7,"case(injustice-7, of-6) nmod:of(results-5, injustice-7) ","ever , the results of injustice are lethal .",NN,[],,,,,,,,,"[('of', 'results')]",['of'],['results'],[],[],[],[],[],[],[],[],[],[],['of'],[],[],[],[],[],[],,,singular,,[],countable,unknown
"And , as ever , injustice undermines the security of everyone .","And/CC ,/, as/RB ever/RB ,/, injustice/NN undermines/VBZ the/DT security/NN of/IN everyone/NN ./."," cc(undermines-7, And-1) advmod(ever-4, as-3) advmod(undermines-7, ever-4) nsubj(undermines-7, injustice-6) root(ROOT-0, undermines-7) det(security-9, the-8) dobj(undermines-7, security-9) case(everyone-11, of-10) nmod:of(security-9, everyone-11)  ",injustice,6,"nsubj(undermines-7, injustice-6) ","And , as ever , injustice undermines the security of everyone",NN,[],undermines,VBZ,subject,undermines,undermine,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,singular,singular,[],countable,unknown
We know that injustice enrages people and makes them vengeful .,We/PRP know/VBP that/IN injustice/NN enrages/VBZ people/NNS and/CC makes/VBZ them/PRP vengeful/JJ ./.," nsubj(know-2, We-1) root(ROOT-0, know-2) mark(enrages-5, that-3) nsubj(enrages-5, injustice-4) nsubj(makes-8, injustice-4) ccomp(know-2, enrages-5) dobj(enrages-5, people-6) cc(enrages-5, and-7) ccomp(know-2, makes-8) conj:and(enrages-5, makes-8) nsubj(vengeful-10, them-9) xcomp(makes-8, vengeful-10)  ",injustice,4,"nsubj(enrages-5, injustice-4) nsubj(makes-8, injustice-4) ",We know that injustice enrages people and makes them,NN,[],enrages,VBZ,subject,enrages,enrage,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,singular,singular,[],countable,unknown
Lots of people feel aggrieved by real injustice but manage to resist acting on their grievance in some way that creates new rounds of grievances .,Lots/NNS of/IN people/NNS feel/VBP aggrieved/VBN by/IN real/JJ injustice/NN but/CC manage/VBP to/TO resist/VB acting/VBG on/IN their/PRP$ grievance/NN in/IN some/DT way/NN that/WDT creates/VBZ new/JJ rounds/NNS of/IN grievances/NNS ./.," nsubj(feel-4, Lots-1) case(people-3, of-2) nmod:of(Lots-1, people-3) root(ROOT-0, feel-4) ccomp(feel-4, aggrieved-5) case(injustice-8, by-6) amod(injustice-8, real-7) nmod:by(aggrieved-5, injustice-8) cc(aggrieved-5, but-9) ccomp(feel-4, manage-10) conj:but(aggrieved-5, manage-10) mark(resist-12, to-11) xcomp(manage-10, resist-12) xcomp(resist-12, acting-13) case(grievance-16, on-14) nmod:poss(grievance-16, their-15) nmod:on(acting-13, grievance-16) case(way-19, in-17) det(way-19, some-18) nmod:in(acting-13, way-19) nsubj(creates-21, way-19) ref(way-19, that-20) acl:relcl(way-19, creates-21) amod(rounds-23, new-22) dobj(creates-21, rounds-23) case(grievances-25, of-24) nmod:of(rounds-23, grievances-25)  ",injustice,8,"case(injustice-8, by-6) amod(injustice-8, real-7) nmod:by(aggrieved-5, injustice-8) ",people feel aggrieved by real injustice but manage to resist acting,NN,[],,,,,,,,,"[('by', 'aggrieved')]",['by'],['aggrieved'],[],[],[],[],[],[],['real'],[],[],[],['by'],[],[],[],[],[],[],,,singular,,[],countable,unknown
"It does him a great injustice to say anybody 's the power behind him . """,It/PRP does/VBZ him/PRP a/DT great/JJ injustice/NN to/TO say/VB anybody/NN 's/VBZ the/DT power/NN behind/IN him/PRP ./. ''/''," nsubj(does-2, It-1) root(ROOT-0, does-2) iobj(does-2, him-3) det(injustice-6, a-4) amod(injustice-6, great-5) dobj(does-2, injustice-6) mark(say-8, to-7) acl(injustice-6, say-8) nsubj(power-12, anybody-9) cop(power-12, 's-10) det(power-12, the-11) ccomp(say-8, power-12) case(him-14, behind-13) nmod:behind(power-12, him-14)  ",injustice,6,"det(injustice-6, a-4) amod(injustice-6, great-5) acl(injustice-6, say-8) dobj(does-2, injustice-6) ",It does him a great injustice to say anybody 's the,NN,[],does,VBZ,object,,,does,do,[],[],[],[],[],['a'],[],[],[],[],['great'],[],[],[],[],[],[],[],[],[],[],a,unit,singular,singular,['A+N'],countable,unknown
"Now , some psychologists theorize that in the deep , dark recesses of our subconscious we blame females -- along with a welter of policies aimed at addressing perceived social injustices -- for swiping our jobs .","Now/RB ,/, some/DT psychologists/NNS theorize/VBP that/IN in/IN the/DT deep/JJ ,/, dark/JJ recesses/NNS of/IN our/PRP$ subconscious/NN we/PRP blame/VBP females/NNS --/: along/RB with/IN a/DT welter/NN of/IN policies/NNS aimed/VBN at/IN addressing/VBG perceived/VBN social/JJ injustices/NNS --/: for/IN swiping/VBG our/PRP$ jobs/NNS ./."," advmod(theorize-5, Now-1) det(psychologists-4, some-3) nsubj(theorize-5, psychologists-4) root(ROOT-0, theorize-5) mark(blame-17, that-6) case(recesses-12, in-7) det(recesses-12, the-8) amod(recesses-12, deep-9) amod(recesses-12, dark-11) nmod:in(blame-17, recesses-12) case(subconscious-15, of-13) nmod:poss(subconscious-15, our-14) nmod:of(recesses-12, subconscious-15) nsubj(blame-17, we-16) ccomp(theorize-5, blame-17) dobj(blame-17, females-18) case(welter-23, along-20) mwe(along-20, with-21) det(welter-23, a-22) nmod:along_with(females-18, welter-23) case(policies-25, of-24) nmod:of(welter-23, policies-25) acl(policies-25, aimed-26) mark(addressing-28, at-27) advcl(aimed-26, addressing-28) amod(injustices-31, perceived-29) amod(injustices-31, social-30) dobj(addressing-28, injustices-31) mark(swiping-34, for-33) acl(females-18, swiping-34) nmod:poss(jobs-36, our-35) dobj(swiping-34, jobs-36)  ",injustices,31,"amod(injustices-31, perceived-29) amod(injustices-31, social-30) dobj(addressing-28, injustices-31) ",aimed at addressing perceived social injustices -- for swiping our jobs,NNS,[],addressing,VBG,object,,,addressing,address,[],[],[],[],[],[],[],[],[],[],"['perceived', 'social']",[],[],[],[],[],[],[],[],[],[],,,plural,ambiguous,[],countable,unknown
Simpson case has revealed how deeply crippled this country is by the legacy of racial injustice .,Simpson/NNP case/NN has/VBZ revealed/VBN how/WRB deeply/RB crippled/RB this/DT country/NN is/VBZ by/IN the/DT legacy/NN of/IN racial/JJ injustice/NN ./.," compound(case-2, Simpson-1) nsubj(revealed-4, case-2) aux(revealed-4, has-3) root(ROOT-0, revealed-4) advmod(crippled-7, how-5) advmod(crippled-7, deeply-6) advmod(legacy-13, crippled-7) det(country-9, this-8) nsubj(legacy-13, country-9) cop(legacy-13, is-10) case(legacy-13, by-11) det(legacy-13, the-12) ccomp(revealed-4, legacy-13) case(injustice-16, of-14) amod(injustice-16, racial-15) nmod:of(legacy-13, injustice-16)  ",injustice,16,"case(injustice-16, of-14) amod(injustice-16, racial-15) nmod:of(legacy-13, injustice-16) ",by the legacy of racial injustice .,NN,[],,,,,,,,,"[('of', 'legacy')]",['of'],['legacy'],[],[],[],[],[],[],['racial'],[],[],[],['of'],[],[],[],[],[],[],,,singular,,[],countable,unknown
