sent,Noun,Relevant Dependencies,Noun Tag,Negation,Verb Tag,Verb Subject,Verb Subject Lemma,Verb Object,Verb Object Lemma,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunctions,Conjoined,Compounds,Adjectival Modifiers,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,Allan Tests Passed,Countability,Verdicality
"<p> 
##2019854 <p> <p> That was some peace dividend !",peace,"compound(dividend-10, peace-9) ",NN,,VBD,,,was,be,,,,,,,,,dividend,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"And the liberals are still putting forward new ideas ( federal day care , homosexual rights , disarmament and the peace dividend ) .",peace,"compound(dividend-22, peace-21) ",NN,,,,,,,,,,,,,,,dividend,,,,,,,,,,,,,singular,,[],unknown,unknown
"The inner logic of industrial society is to yield a global order of peace and prosperity , in which the natural evils of human life are progressively reduced .",peace,"case(peace-14, of-13) cc(peace-14, and-15) conj:and(peace-14, prosperity-16) ref(peace-14, which-19) acl:relcl(peace-14, reduced-28) nmod:of(order-12, peace-14) nmod:in(reduced-28, peace-14) ",NN,,,,,,,,"of order, in reduced","of, in","order, reduced",,,and,prosperity,,,,,,,,,,,,,,singular,,[],unknown,unknown
"Thus he unashamedly refers to the "" nobility of socialism 's basic objectives "" and to the socialist world 's pivotal role in ushering in "" an unprecedented era of peace and civilized international relations . """,peace,"cc(peace-31, and-32) conj:and(peace-31, civilized-33) compound(relations-35, peace-31) ",NN,,,,,,,,,,,,,and,civilized,relations,,,,,,,,,,,,,singular,,[],unknown,unknown
<p> But these propositions do not imply that there will be peace .,peace,"mark(peace-12, that-8) expl(peace-12, there-9) aux(peace-12, will-10) cop(peace-12, be-11) ccomp(imply-7, peace-12) ",NN,,VB,,,imply,imply,not,,,,,,,,,,,,,,,,,will,that,,,singular,ambiguous,[],unknown,verdical
But it will not yet be a world of peace and justice .,peace,"case(peace-10, of-9) cc(peace-10, and-11) conj:and(peace-10, justice-12) nmod:of(world-8, peace-10) ",NN,,,,,,,,of world,of,world,,,and,justice,,,,,,,,,,,,,,singular,,[],unknown,unknown
"Thus the attitude of the superpowers toward the Arab-Israeli conflict is no longer determined by their old rivalry , but by a willingness to cooperate in resolving the conflict for the sake of world and regional peace .",peace,"case(peace-37, of-33) compound(peace-37, world-34) compound(peace-37, regional-36) nmod:of(sake-32, peace-37) ",NN,,,,,,,,of sake,of,sake,,,,,"world, regional",,,,,,,,,,,,,singular,,[],unknown,unknown
Reconciliation for the sake of peace ?,peace,"case(peace-6, of-5) nmod:of(Reconciliation-1, peace-6) ",NN,,,,,,,,of Reconciliation,of,reconciliation,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"The USSR prevented the success of a peace process under American auspices through its client states in the region , notably Syria , while the U.S. was not willing to allow the USSR to increase its influence in the area through involvement in the peace process .",peace,"compound(process-9, peace-8) ",NN,,,,,,,,,,,,,,,process,,,,,,,,,,,,,singular,,[],unknown,unknown
"The USSR prevented the success of a peace process under American auspices through its client states in the region , notably Syria , while the U.S. was not willing to allow the USSR to increase its influence in the area through involvement in the peace process .",peace,"compound(process-46, peace-45) ",NN,,,,,,,,,,,,,,,process,,,,,,,,,,,,,singular,,[],unknown,unknown
"The U.S. , through its mediating efforts , succeeded in leading the parties to interim agreements between Israel and Egypt and Syria , and to a peace agreement between Israel and Egypt .",peace,"compound(agreement-28, peace-27) ",NN,,,,,,,,,,,,,,,agreement,,,,,,,,,,,,,singular,,[],unknown,unknown
"However , even the Camp David agreements could not serve as the basis for a comprehensive and lasting peace .",peace,"case(peace-19, for-14) det(peace-19, a-15) amod(peace-19, comprehensive-16) amod(peace-19, lasting-18) nmod:for(basis-13, peace-19) ",NN,,,,,,,,for basis,for,basis,,a,,,,"comprehensive, lasting",,,,,,,,,,a,unit,singular,,['A+N'],countable,unknown
"<p> Since 1988 , however , the necessary conditions for a comprehensive Arab-Israeli peace have been created .",peace,"case(peace-14, for-10) det(peace-14, a-11) amod(peace-14, comprehensive-12) amod(peace-14, Arab-Israeli-13) nmod:for(conditions-9, peace-14) ",NN,,,,,,,,for conditions,for,conditions,,a,,,,comprehensive,,,,,,,,,,a,unit,singular,,['A+N'],countable,unknown
"It should be equally clear , however , that Israel can not enforce peace terms upon the Arab states or the Palestinian people either .",peace,"compound(terms-15, peace-14) ",NN,,VB,,,enforce,enforce,not,,,,,,,,terms,,,,,,,,,,,,,singular,ambiguous,[],unknown,verdical
"There is today an Arab party , which includes Syria and Iraq , seeking peace , and the superpowers are willing to assist the combatants to achieve it .",peace,"dobj(seeking-14, peace-15) ",NN,,VBG,,,seeking,seek,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
<p> We have learned that a comprehensive peace is much more desirable than interim agreements that arise from an unwillingness to confront the fundamental problems of Israel 's borders and a Palestinian state .,peace,"det(peace-8, a-6) amod(peace-8, comprehensive-7) nsubj(desirable-12, peace-8) ",NN,,VBZ,is,be,,,,,,,,a,,,,comprehensive,,,,,,,,,,a,unit,singular,singular,['A+N'],countable,unknown
"That requires a comprehensive peace , which in turn requires the framework of a common strategic and economic regional system , such as exists in Western Europe and , doubtless , will soon exist elsewhere .",peace,"det(peace-5, a-3) amod(peace-5, comprehensive-4) ref(peace-5, which-7) acl:relcl(peace-5, requires-10) nmod:such_as(peace-5, exists-24) dobj(requires-2, peace-5) nsubj(requires-10, peace-5) ",NN,,VBZ,requires,require,,,,such_as exists,such_as,,exists,a,,,,comprehensive,,,,,,,,,,a,unit,singular,singular,['A+N'],countable,unknown
"<p> As for the Palestinian problem , let us recall the failure of all attempts since the peace treaty with Egypt to resolve this by solutions that fall short of a Palestinian state .",peace,"compound(treaty-19, peace-18) ",NN,,,,,,,,,,,,,,,treaty,,,,,,,,,,,,,singular,,[],unknown,unknown
"<p> We are now witnessing the problems provoked by the latest American initiative , which was itself based on Prime Minister Shamir 's peace plan .",peace,"compound(plan-25, peace-24) ",NN,,,,,,,,,,,,,,,plan,,,,,,,,,,,,,singular,,[],unknown,unknown
"<p> The time has come for the U.S. , assisted by the USSR and Egypt , to initiate a comprehensive peace rather than pursue interim agreements that offer no lasting political or security benefits .",peace,"det(peace-21, a-19) amod(peace-21, comprehensive-20) dobj(initiate-18, peace-21) ",NN,,VB,,,initiate,initiate,,,,,,a,,,,comprehensive,,,,,,,,,,a,unit,singular,ambiguous,['A+N'],countable,unknown
"<p> To sum up , a comprehensive Arab-Israeli peace must be based on the following principles : A security and economic regional system -- a Middle East community patterned after the Western European community .",peace,"det(peace-9, a-6) amod(peace-9, comprehensive-7) amod(peace-9, Arab-Israeli-8) nsubjpass(based-12, peace-9) ",NN,,VBN,based,base,,,,,,,,a,,,,comprehensive,,,,,,,,,,a,unit,singular,ambiguous,['A+N'],countable,unknown
"<p> After more than forty years of unsuccessful war , the Arabs have a clear interest in peace with Israel .",peace,"case(peace-18, in-17) nmod:with(peace-18, Israel-20) nmod:in(interest-16, peace-18) ",NN,,,,,,,,"with Israel, in interest","with, in",interest,israel,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"No justice , no peace ! """,peace,"neg(peace-5, no-4) appos(justice-2, peace-5) ",NN,no,,,,,,,,,,,,,,,,,,,,"modifier, justice",justice,,,,,,singular,,[],unknown,verdical
"<p> American interests , as well as those of world peace , demand that there should exist a flexible American instrument to offer empathetic approaches to nations going through such upheavals .",peace,"case(peace-11, of-9) compound(peace-11, world-10) nmod:of(those-8, peace-11) ",NN,,,,,,,,of those,of,those,,,,,world,,,,,,,,,,,,,singular,,[],unknown,unknown
"It ought to treat his record in handling the two fundamental responsibilities of the Secretary of Defense : defining an effective strategy for using our military forces to keep the peace , and managing the expenditure of huge sums with prudence and efficiency .",peace,"det(peace-31, the-30) dobj(keep-29, peace-31) ",NN,,VB,,,keep,keep,,,,,,the,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"Soviet troops killed more than 20 people when they attacked a group of demonstrators on April 9,1989 , and it was Shevardnadze 's thankless task to visit Tbilisi and try to restore peace .",peace,"dobj(restore-32, peace-33) ",NN,,VB,,,restore,restore,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"It could also mean using up much of the "" peace dividend "" Americans expected with the end of the East-West confrontation .",peace,"compound(Americans-14, peace-11) ",NN,,VBN,expected,expect,,,,,,,,,,,americans,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
<p> The momentum seemed to be going out of the Persian Gulf peace process .,peace,"compound(process-14, peace-13) ",NN,,,,,,,,,,,,,,,process,,,,,,,,,,,,,singular,,[],unknown,unknown
"<p> The impasse was reminiscent of the Vietnam peace talks , which were delayed at the outset in 1968 by a long wrangle over procedural matters , such as the shape of the table .",peace,"compound(talks-10, peace-9) ",NN,,VBN,delayed,delay,,,,,,,,,,,talks,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
<p> Sources said Bush 's offer to talk to Iraq was designed partly to head off complaints from Congress that the administration was n't giving peace enough of a chance .,peace,"iobj(giving-25, peace-26) ",NN,,VBG,,,giving,give,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
And Washington would be amenable to a Middle East peace conference at some unspecified point in the future .,peace,"compound(conference-11, peace-10) ",NN,,,,,,,,,,,,,,,conference,,,,,,,,,,,,,singular,,[],unknown,unknown
He knows that Lyndon Johnson destroyed his presidency by failing to give peace a chance before it was too late .,peace,"iobj(give-12, peace-13) ",NN,,VB,,,give,give,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
He knows that Johnson waited for four years -- and thousands of American casualties -- before openly trying to talk peace with the enemy .,peace,"dobj(talk-20, peace-21) ",NN,,VB,,,talk,talk,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"Johnson was already politically finished when he sent a delegation to Paris in May 1968 to negotiate with the North Vietnamese ; in the same speech he announced the peace talks , Johnson also announced that he would not seek another term as president .",peace,"compound(talks-31, peace-30) ",NN,,VBD,,,announced,announce,,,,,,,,,talks,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
Whether it wins peace is less certain .,peace,"dobj(wins-3, peace-4) ",NN,,VBZ,,,wins,win,,,,,,,,,,,,,,,,,,,,,,singular,singular,[],unknown,unknown
But bringing Israel into the peace equation raises another sticky problem : no regional security arrangement is possible unless Israel resolves the Palestinian issue .,peace,"compound(equation-7, peace-6) ",NN,,,,,,,,,,,,,,,equation,,,,,,,,,,,,,singular,,[],unknown,unknown
I pray for you and peace .,peace,"nmod:for(pray-2, peace-6) conj:and(you-4, peace-6) ",NN,,,,,,,,for pray,for,pray,,,and,you,,,,,,,,,,,,,,singular,,[],unknown,unknown
Sept. 24 <p> A peace feeler : French President Francois Mitterrand offers a fourstage plan in search of a diplomatic solution to the gulf crisis .,peace,"compound(feeler-6, peace-5) ",NN,,,,,,,,,,,,,,,feeler,,,,,,,,,,,,,singular,,[],unknown,unknown
"Having failed to maintain the peace , the immune system 's helper T cells would start churning out chemicals called cytokines to instigate harsher assaults on the resident bugs .",peace,"det(peace-6, the-5) dobj(maintain-4, peace-6) ",NN,,VB,,,maintain,maintain,,,,,,the,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"In her spiritual will she had already offered herself to God as an atoning victim "" for peace "" and for "" the unbelief of the Jewish people . """,peace,"case(peace-18, for-17) nmod:for(victim-15, peace-18) ",NN,,,,,,,,for victim,for,victim,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"She gave her life ' for genuine peace ' and ' for the people ' . """,peace,"amod(peace-8, genuine-7) case(peace-8, '-9) nmod:poss(and-10, peace-8) ",NN,,,,,,,,,,,,,,,,genuine,and,,,,,,,,,,,singular,,[],unknown,unknown
"But if there can be martyrs for faith and charity , why not for peace or justice ?",peace,"neg(peace-15, not-13) case(peace-15, for-14) cc(peace-15, or-16) conj:or(peace-15, justice-17) nmod:for(why-12, peace-15) ",NN,not,,,,,,,for why,for,why,,,or,justice,,,,,,,,,,,,,,singular,,[],unknown,verdical
"If we can show it that diplomacy is more powerful than aggression , we might , just might , be able to help bring lasting peace to the region afterward . """,peace,"amod(peace-26, lasting-25) dobj(bring-24, peace-26) ",NN,,VB,,,bring,bring,,,,,,,,,,lasting,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
Sometimes war erupts simply because peace is no longer possible .,peace,"nsubj(possible-10, peace-6) ",NN,,VBZ,is,be,,,,,,,,,,,,,,,,,,,,,,,,singular,singular,[],unknown,unknown
<p> What worries some of Bush 's allies is that Saddam might declare peace unilaterally .,peace,"dobj(declare-13, peace-14) ",NN,,VB,,,declare,declare,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
There was a sense of impatience with the stalemated peace process : a plurality said they felt less sympathy for both Israel and the Palestinians than they did a year ago .,peace,"compound(process-11, peace-10) ",NN,,,,,,,,,,,,,,,process,,,,,,,,,,,,,singular,,[],unknown,unknown
"<p> Even before the gulf crisis began , the administration was losing patience with Shamir , questioning his seriousness about the peace process .",peace,"compound(process-23, peace-22) ",NN,,,,,,,,,,,,,,,process,,,,,,,,,,,,,singular,,[],unknown,unknown
"After months of behind the-scenes negotiations with Israel and Egypt , Baker decided that Shamir was simply stringing him along and had no intention of accepting any conditions -- even Shamir 's own -- for peace talks with the Palestinians .",peace,"compound(talks-37, peace-36) ",NN,,,,,,,,,,,,,,,talks,,,,,,,,,,,,,singular,,[],unknown,unknown
"But despite all the peace feelers , there are serious obstacles to a negotiated solution of the dangerous standoff .",peace,"compound(feelers-6, peace-5) ",NN,,,,,,,,,,,,,,,feelers,,,,,,,,,,,,,singular,,[],unknown,unknown
"In public and in private , self-appointed middlemen , ; ranging from Yasir Arafat to a former high-ranking official of the U.S. government , circulated formulas for peace .",peace,"case(peace-28, for-27) nmod:for(circulated-25, peace-28) ",NN,,,,,,,,for circulated,for,circulated,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
Arafat got nowhere trying to link peace in the Persian Gulf to settlement of the Palestinian problem .,peace,"nmod:in(peace-7, Gulf-11) dobj(link-6, peace-7) ",NN,,VB,,,link,link,,in Gulf,in,,gulf,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"<p> Another stab at a settlement was described by Newsday , the New York daily , which said "" a former high-ranking U.S. official "" had delivered an Iraqi peace plan to Brent Scowcroft , Bush 's national-security adviser .",peace,"compound(plan-31, peace-30) ",NN,,VBN,,,delivered,deliver,,,,,,,,,plan,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"Security Council a force for peace and not just a debating society , the United States must appear patient , law-abiding and peace-loving .",peace,"case(peace-6, for-5) nmod:for(force-4, peace-6) ",NN,,,,,,,,for force,for,force,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"Over the years , social studies has fallen prey to trends -- ethnic , demographic , environmental , women 's and "" peace "" studies -- that are unobjectionable , even commendable in themselves .",peace,"nmod:poss(peace-23, women-19) compound(peace-23, and-21) appos(ethnic-13, peace-23) ",NN,,,,,,,,,,,,,,,and,,,women,,,"modifier, ethnic",ethnic,,,,,,singular,,[],unknown,unknown
"He abruptly offered to make peace with his archenemy , Iran , so that he could concentrate on his American foe in what he called "" the great dueling arena . """,peace,"dobj(make-5, peace-6) ",NN,,VB,,,make,make,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"The president was not going to give him the peace of mind he wanted , "" said a senior administration official .",peace,"det(peace-10, the-9) nmod:of(peace-10, mind-12) acl:relcl(peace-10, wanted-14) dobj(give-7, peace-10) ",NN,,VB,,,give,give,,of mind,of,,mind,the,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"<p> The Pentagon says that after a slow start , it is beginning to make peace with the environment . """,peace,"dobj(make-15, peace-16) ",NN,,VB,,,make,make,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"( Remember your ancient history , from back when the saying was , "" Washington -- first in war , first in peace and last in the American League . """,peace,"case(peace-23, in-22) nmod:in(first-21, peace-23) ",NN,,,,,,,,in first,in,first,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"<p> The slow stretching and breathing techniques relax muscles , says Dr. Ornish , and promote feelings of peace .",peace,"case(peace-19, of-18) nmod:of(feelings-17, peace-19) ",NN,,,,,,,,of feelings,of,feelings,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"<p> Joe Cecena was n't sure he 'd be able to do it , but now relies on the feeling of peace that meditation gives him to get through the stresses of his life .",peace,"case(peace-22, of-21) nmod:of(feeling-20, peace-22) ",NN,,,,,,,,of feeling,of,feeling,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"Now I have a lot of peace of mind because I know Joe can be healthy . """,peace,"case(peace-7, of-6) nmod:of(peace-7, mind-9) nmod:of(lot-5, peace-7) ",NN,,,,,,,,"of mind, of lot","of, of",lot,mind,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
They 're all hoping for peace .,peace,"case(peace-6, for-5) nmod:for(hoping-4, peace-6) ",NN,,,,,,,,for hoping,for,hoping,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"We all want peace , whatever sort of job we have . '",peace,"acl:relcl(peace-4, have-11) dobj(want-3, peace-4) ",NN,,VBP,,,want,want,,,,,,,,,,,,,,,,,,,,,,singular,plural,['EX-PL'],countable,unknown
"<p> We may all want peace , but ten years after Lennon 's death , peace has proven as elusive as ever .",peace,"dobj(want-5, peace-6) ",NN,,VB,,,want,want,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"<p> We may all want peace , but ten years after Lennon 's death , peace has proven as elusive as ever .",peace,"nsubj(proven-18, peace-16) ",NN,,VBN,proven,prove,,,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
Then there was a peace conference in Moscow .,peace,"compound(conference-6, peace-5) ",NN,,VBD,was,be,,,,,,,,,,,conference,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
That stands for peace . ',peace,"case(peace-4, for-3) nmod:for(stands-2, peace-4) ",NN,,,,,,,,for stands,for,stands,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
This is our mission of this decade : to greet the twenty-first century in peace and with a feeling of satisfaction . ',peace,"case(peace-15, in-14) nmod:in(greet-10, peace-15) ",NN,,,,,,,,in greet,in,greet,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"<p> Rollins and Lucille , a woman of Swedish extraction from Kansas City , moved to their small town because they were looking for a spot where an interracial couple could live in peace and safety . """,peace,"case(peace-34, in-33) cc(peace-34, and-35) conj:and(peace-34, safety-36) nmod:in(live-32, peace-34) ",NN,,,,,,,,in live,in,live,,,and,safety,,,,,,,,,,,,,,singular,,[],unknown,unknown
"As Lee Atwater always says , The two defining issues are peace and prosperity . '",peace,"advcl(peace-12, says-5) nsubj(peace-12, issues-10) cop(peace-12, are-11) cc(peace-12, and-13) conj:and(peace-12, prosperity-14) root(ROOT-0, peace-12) ",NN,,VBP,,,are,be,,,,,,,and,prosperity,,,,,,,,,,,,,,singular,plural,['EX-PL'],countable,unknown
"Where they make a desert , they call it peace .",peace,"nsubj(peace-10, it-9) xcomp(call-8, peace-10) ",NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"The truly moving performances , however , are those in which O'Connor is nearly or , in the case of the a cappella closing title track , totally alone , her voice reverberating with the courage and conviction with which she arrives at her final inner peace : "" No longer will I be hungry/For the bread of life is mine . """,peace,"case(peace-47, at-43) nmod:poss(peace-47, her-44) amod(peace-47, final-45) amod(peace-47, inner-46) nmod:at(arrives-42, peace-47) ",NN,,,,,,,,at arrives,at,arrives,,,,,,"final, inner",,her,,,,,,,,,,singular,,[],unknown,unknown
"The willful experimentalism , loopy romanticism and smiling politics that Lennon represented -- this was a man , you will recall , who believed that bed-ins and planting acorns could bring about world peace -- are not virtues that would have carried much weight in an era during which greed was the ultimate good .",peace,"case(peace-34, about-32) compound(peace-34, world-33) nmod:about(bring-31, peace-34) ",NN,,,,,,,,about bring,about,bring,,,,,world,,,,,,,,,,,,,singular,,[],unknown,unknown
"And , of course , the twentieth anniversary of Woodstock inspired endless commentaries about the days of peace , love and granola in the mud .",peace,"case(peace-18, of-17) conj:and(peace-18, love-20) cc(peace-18, and-21) conj:and(peace-18, granola-22) nmod:of(days-16, peace-18) ",NN,,,,,,,,of days,of,days,,,"and, and","love, granola",,,,,,,,,,,,,,singular,,[],unknown,unknown
It 's as if Springsteen were saying that life is made to endure and that we all make peace with private suffering and shared sorrow as best we can .,peace,"dobj(make-18, peace-19) ",NN,,VB,,,make,make,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"Students in search of some peace and quiet can repair to Room 236 , which has an endowment plaque over its door announcing you have reached the TROPICANA HOTEL READING ROOM .",peace,"case(peace-6, of-4) det(peace-6, some-5) cc(peace-6, and-7) conj:and(peace-6, quiet-8) nmod:of(search-3, peace-6) ",NN,,,,,,,,of search,of,search,,some,and,quiet,,,,,,,,,,,,,,singular,,[],unknown,unknown
"Leo must have been at peace with the universe when , 30 years ago , he conceived the painting that appears on pages 56-57 .",peace,"nsubj(peace-6, Leo-1) aux(peace-6, must-2) aux(peace-6, have-3) cop(peace-6, been-4) case(peace-6, at-5) nmod:with(peace-6, universe-9) root(ROOT-0, peace-6) ",NN,,VBN,,,been,be,,with universe,with,,universe,,,,,,,,,,,,,"must, have",,,,singular,ambiguous,[],unknown,nonverdical
The calves are then released to look for mama and peace .,peace,"nmod:for(look-7, peace-11) conj:and(mama-9, peace-11) ",NN,,,,,,,,for look,for,look,,,and,mama,,,,,,,,,,,,,,singular,,[],unknown,unknown
"He became a local school commissioner and justice of the peace , an ad hoc lawyer who settled boundary disputes and drew up contracts for his neighbors .",peace,"case(peace-11, of-9) det(peace-11, the-10) appos(peace-11, lawyer-16) nmod:of(commissioner-6, peace-11) ",NN,,,,,,,,of commissioner,of,commissioner,,the,,,,,,,,,"modified, lawyer",,lawyer,,,,,singular,,[],unknown,unknown
"I had read the reports of combat-hardened pilots and gunners , who had written about "" the peace and the comfort of the safety of my chute "" or simply "" If I had that chute back I would enshrine it "" or "" I have a baby dress made of my old chute . """,peace,"case(peace-18, about-15) det(peace-18, the-17) cc(peace-18, and-19) conj:and(peace-18, comfort-21) nmod:about(written-14, peace-18) ",NN,,,,,,,,about written,about,written,,the,and,comfort,,,,,,,,,,,,,,singular,,[],unknown,unknown
"<p> The peace , the comfort , the safety !",peace,"det(peace-3, The-2) appos(peace-3, comfort-6) appos(peace-3, safety-9) dep(<p>-1, peace-3) ",NN,,,,,,,,,,,,the,,,,,,,,,"modified, comfort, modified, safety",,"comfort, safety",,,,,singular,,[],unknown,unknown
"An enjoyable and intellectual life is made possible because of gum chewing .... 0 Great Spirit of the Chewing Gum , rest in peace .... <p> Roughly speaking , the bubble gum that Americans have chomped on over the years would make a stick nearly 113 million miles long , without even stretching it or blowing a bubble ; long enough , that is , to reach more than 200 times to the moon and back .",peace,"case(peace-24, in-23) nmod:in(rest-22, peace-24) ",NN,,,,,,,,in rest,in,rest,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
He realized that casualties from the Civil War very likely lay at peace among the old St. James parishioners .,peace,"case(peace-13, at-12) nmod:at(lay-11, peace-13) ",NN,,,,,,,,at lay,at,lay,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"I 'm convinced , "" he says , "" that if I bring about world peace and find a cure for cancer , the headline on my obituary will still be Okrent Dies -- Invented Rotisserie . '",peace,"case(peace-16, about-14) compound(peace-16, world-15) nmod:about(bring-13, peace-16) ",NN,,,,,,,,about bring,about,bring,,,,,world,,,,,,,,,,,,,singular,,[],unknown,unknown
Congressional divisions over Vietnam also deepened his conviction that only the President is really equipped to make decisions on war and peace .,peace,"nmod:on(make-17, peace-22) conj:and(war-20, peace-22) ",NN,,,,,,,,on make,on,make,,,and,war,,,,,,,,,,,,,,singular,,[],unknown,unknown
"Despite the appearance of reform , Gorbachev also can use the Soviet legal code to crack down on rebels : In addition to the familiar provisions on "" hooliganism "" and disturbing the peace , Soviet law now forbids incitement to racial hatred and "" fomenting interethnic hostility . '",peace,"det(peace-34, the-33) dobj(disturbing-32, peace-34) ",NN,,VBG,,,disturbing,disturb,,,,,,the,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"The peace of the Persian Gulf was once a Pax Britannica , but in 1971 the British retreated from "" east of Suez . """,peace,"det(peace-2, The-1) nmod:of(peace-2, Gulf-6) nsubj(Britannica-11, peace-2) ",NN,,VBD,was,be,,,,of Gulf,of,,gulf,the,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
The fragile peace between the Arab oil states ( roughly 10 percent of the total population of the Arab world ) and the more populous world around them has broken down .,peace,"det(peace-3, The-1) amod(peace-3, fragile-2) nmod:between(peace-3, states-8) nmod:between(peace-3, world-26) nsubj(broken-30, peace-3) ",NN,,VBN,broken,break,,,,"between states, between world","between, between",,"states, world",the,,,,fragile,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
He was sure they would sue for peace if he demonstrated that their American patrons were too far away and too feeble to save them .,peace,"case(peace-8, for-7) nmod:for(sue-6, peace-8) ",NN,,,,,,,,for sue,for,sue,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"<p> A quick settlement of the Mideast crisis would enable the economy to draw new breath , but the recession would be exacerbated by drawn-out peace talks or prolonged military struggle because high oil prices would rob consumers of disposable income .",peace,"compound(talks-27, peace-26) ",NN,,,,,,,,,,,,,,,talks,,,,,,,,,,,,,singular,,[],unknown,unknown
He decides whether there will be war or peace . ',peace,"ccomp(decides-2, peace-9) conj:or(war-7, peace-9) ",NN,,VBZ,,,decides,decide,,,,,,,or,war,,,,,,,,,,,,,,singular,singular,[],unknown,unknown
<p> The question now is whether the Bush administration can persuade Hussein to choose peace .,peace,"dobj(choose-14, peace-15) ",NN,,VB,,,choose,choose,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"Hussein , mistaking America 's need to seek peace for weakness , might speed right past the last exit , straight into a war that he may not survive and that America does not want .",peace,"dobj(seek-8, peace-9) ",NN,,VB,,,seek,seek,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"<p> By Peter Cary and Douglas Pasternak <p> 
##2022558 Section : Cover story ; World report <p> Dateline : Saudi Arabia ; Killeen <p> Troopers of the 7th U.S. Cavalry cope with the Saudi desert , while their wives and children and three Texas towns deal with their absence <p> The men of the 1st Squadron , 7th U.S. Cavalry , officially located somewhere in the Saudi Arabian desert , are also situated somewhere between war and peace , somewhere between ready to kick ass and ready to go home .",peace,"nmod:between(situated-74, peace-79) conj:and(war-77, peace-79) ",NN,,,,,,,,between situated,between,situated,,,and,war,,,,,,,,,,,,,,singular,,[],unknown,unknown
And more than a few tears will be shed in both places as another generation of Americans stands on the brink of war and prays for peace on earth .,peace,"case(peace-27, for-26) nmod:on(peace-27, earth-29) nmod:for(stands-18, peace-27) ",NN,,,,,,,,"on earth, for stands","on, for",stands,earth,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
