sent,Noun,Relevant Dependencies,Noun Tag,Negation,Verb Tag,Verb Subject,Verb Subject Lemma,Verb Object,Verb Object Lemma,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunctions,Conjoined,Compounds,Adjectival Modifiers,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,Allan Tests Passed,Countability,Verdicality
"However , internal expansion in the United States toward the West offered greater profits than did whaling , and cattle fat and , later , mineral oil replaced whale oil in the market .",cattle,"dep(fat-21, cattle-20) ",NNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Could it have something to do with the fact that beef from cattle is an important part of the U.S. diet , while whale meat is not ?",cattle,"case(cattle-13, from-12) nmod:from(beef-11, cattle-13) ",NNS,,,,,,,,from beef,from,beef,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"<p> Genetic resources have also increased production yields in the livestock industry , especially in dairy cattle , hogs , and poultry .",cattle,"case(cattle-17, in-15) compound(cattle-17, dairy-16) conj:and(cattle-17, hogs-19) cc(cattle-17, and-21) conj:and(cattle-17, poultry-22) nmod:in(industry-12, cattle-17) ",NNS,,,,,,,,in industry,in,industry,,,"and, and","hogs, poultry",dairy,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
The value of pollination to US agricultural production is estimated to be $40 billion per year when the value of insect-pollinated legumes fed to cattle is included ( Robinson et al .,cattle,"case(cattle-26, to-25) nmod:to(fed-24, cattle-26) ",NNS,,,,,,,,to fed,to,fed,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"36 <p> In the account of the ceremonies associated with the dedication of Solomon 's temple , it is proclaimed that the number of sheep and cattle sacrificed exceeded the bounds of belief , and that these holocausts were followed by the placement of the ark with its tablets of the Law in the temple 's inner sanctuary .",cattle,"nmod:of(number-23, cattle-27) conj:and(sheep-25, cattle-27) ",NNS,,,,,,,,of number,of,number,,,and,sheep,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"For example , in the second encounter with the herdsman , the three main characters learn that his land and cattle have been destroyed by an invading force .",cattle,"conj:and(land-19, cattle-21) nsubjpass(destroyed-24, cattle-21) ",NNS,,VBN,destroyed,destroy,,,,,,,,,and,land,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"<p> The historiography of the cattle industry is extensive , but the best study is Terry G. Jordan , North American Cattle Ranching Frontiers ( Albuquerque : U New Mexico P , 1993 ) .",cattle,"compound(industry-7, cattle-6) ",NNS,,,,,,,,,,,,,,,industry,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"See also Jordan 's Trails to Texas : Southern Roots of Western Cattle Ranching ( Lincoln : U Nebraska P , 1981 ) in which he stresses British and southern antecedents , rather than the Spanish heritage , of the range cattle industry .",cattle,"compound(industry-43, cattle-42) ",NNS,,,,,,,,,,,,,,,industry,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Ernest Staples Osgood 's Day of the Cattleman ( 1929 ; reprint , Chicago : U Chicago P , 1970 ) provides an overview , while Lewis Atherton discusses the business aspects of cattle ranching in The Cattle Kings ( Bloomington : Indiana U P , 1961 ) .",cattle,"case(cattle-34, of-33) acl(cattle-34, ranching-35) nmod:of(aspects-32, cattle-34) ",NNS,,,,,,,,of aspects,of,aspects,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"He added , "" The intermarriage of a lower with a higher type certainly does not improve the latter any more than does the breeding of cattle by blooded and common stock improve the blooded stock generally . """,cattle,"case(cattle-27, of-26) nmod:of(breeding-25, cattle-27) ",NNS,,,,,,,,of breeding,of,breeding,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Even the narrator remarks that "" her stately form and graceful movements would have been as much in keeping at a court of fashion , as with the picturesque surrounding of a western cattle ranch "" ( 205 ) .",cattle,"compound(ranch-35, cattle-34) ",NNS,,,,,,,,,,,,,,,ranch,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"These farms controlled only 23 percent of the farmland in Otavalo but accounted for 48 percent of the cultivated land , 41 percent of the cattle , and even more pigs .",cattle,"case(cattle-26, of-24) det(cattle-26, the-25) nmod:of(percent-23, cattle-26) ",NNS,,,,,,,,of percent,of,percent,,the,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"<p> The decline of extensive sheep breeding was accompanied by proliferating small family herds of cattle and pigs , which were kept near peasants houses .",cattle,"case(cattle-16, of-15) cc(cattle-16, and-17) conj:and(cattle-16, pigs-18) ref(cattle-16, which-20) acl:relcl(cattle-16, kept-22) nmod:of(herds-14, cattle-16) nsubjpass(kept-22, cattle-16) ",NNS,,VBN,kept,keep,,,,of herds,of,herds,,,and,pigs,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"Most of these animals were low-productivity cattle raised for the local meat market , fed during the agricultural season on dry maize leaves or grazed on the borders of the family fields .",cattle,"nsubj(cattle-7, Most-1) cop(cattle-7, were-5) amod(cattle-7, low-productivity-6) dep(cattle-7, raised-8) dep(cattle-7, fed-15) dep(cattle-7, grazed-25) root(ROOT-0, cattle-7) ",NNS,,VBD,,,were,be,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"Having relatively large family plots and access to the lake meadows , San Miguel Bajo had more cattle and pigs per family than Pijal Alto or Tocagon .",cattle,"amod(cattle-18, more-17) cc(cattle-18, and-19) conj:and(cattle-18, pigs-20) nmod:per(cattle-18, family-22) dobj(had-16, cattle-18) ",NNS,,VBD,,,had,have,,per family,per,,family,,and,pigs,,more,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"Overcrowded and dependent on monetary income , Otavalo 's indigenous peasant communities continued to occupy the same agricultural lands that they had owned for decades and centuries , thus obstructing the growth of capitalist farming and cattle ranching .",cattle,"compound(ranching-38, cattle-37) ",NNS,,,,,,,,,,,,,,,ranching,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"The meat-packing companies and the U , S. government objected to "" frequent exchange-rate manipulations "" and Argentina 's establishment of a market price for cattle and maximum prices for wholesale and retail sales .",cattle,"case(cattle-26, for-25) cc(cattle-26, and-27) conj:and(cattle-26, prices-29) nmod:for(price-24, cattle-26) ",NNS,,,,,,,,for price,for,price,,,and,prices,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"The department also initially viewed fodder grasses as beneficial because it wanted to encourage more raising of cattle , the manure of which could be used to fertilize fields ( Figure 4 ) ( St. Vincent Agricultural Department 1940b , 11 ) .",cattle,"case(cattle-18, of-17) ref(cattle-18, which-23) acl:relcl(cattle-18, used-26) nmod:of(raising-16, cattle-18) nmod:of(manure-21, cattle-18) ",NNS,,,,,,,,"of raising, of manure","of, of","raising, manure",,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"For those with cattle and donkeys , therefore , barriers planted with fodder grass were useful .",cattle,"case(cattle-4, with-3) cc(cattle-4, and-5) conj:and(cattle-4, donkeys-6) nmod:with(those-2, cattle-4) ",NNS,,,,,,,,with those,with,those,,,and,donkeys,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
Peasants devoted land to grass barriers in order to have a source of feed for their cattle and donkeys .,cattle,"case(cattle-17, for-15) nmod:poss(cattle-17, their-16) cc(cattle-17, and-18) conj:and(cattle-17, donkeys-19) nmod:for(feed-14, cattle-17) ",NNS,,,,,,,,for feed,for,feed,,,and,donkeys,,,,their,,,,,,,,,,ambiguous,,[],unknown,unknown
But cattle raising declined as banana cultivation expanded .,cattle,"acl(cattle-2, raising-3) nsubj(declined-4, cattle-2) ",NNS,,VBD,declined,decline,,,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"Furthermore , the people of the panhandle have been preconditioned to livestock odors by the world 's greatest concentration of beef-cattle feedlots , although the stench of hog manure is notably more noisome than the smell of cattle manure .",cattle,"case(cattle-38, of-37) nmod:of(smell-36, cattle-38) ",NNS,,,,,,,,of smell,of,smell,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Hogs , like humans , must have concentrated food , whereas cattle consume copious quantities of roughage .",cattle,"nsubj(consume-13, cattle-12) ",NNS,,VBP,consume,consume,,,,,,,,,,,,,,,,,,,,,,,,ambiguous,plural,['EX-PL'],countable,unknown
"They raped women , stole cattle , destroyed vineyards and water cisterns , burned houses and barns to the ground , and viciously penalized any resistance ( Soldo n.d . )",cattle,"dobj(stole-5, cattle-6) ",NNS,,VBD,,,stole,steal,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"Other alternatives include planting fruit and vegetable crops , and raising cattle .",cattle,"dobj(raising-11, cattle-12) ",NNS,,VBG,,,raising,raise,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"Those who can afford to do so have begun to invest in cattle , which they graze on remote pasture lands at higher altitudes , as cattle require less supervision or labor than field crops.",cattle,"case(cattle-13, in-12) ref(cattle-13, which-15) acl:relcl(cattle-13, graze-17) nmod:in(invest-11, cattle-13) dobj(graze-17, cattle-13) ",NNS,,VBP,,,graze,graze,,in invest,in,invest,,,,,,,,,,,,,,,,,,ambiguous,plural,['EX-PL'],countable,unknown
"Those who can afford to do so have begun to invest in cattle , which they graze on remote pasture lands at higher altitudes , as cattle require less supervision or labor than field crops.",cattle,"nsubj(require-28, cattle-27) ",NNS,,VBP,require,require,,,,,,,,,,,,,,,,,,,,,,,,ambiguous,plural,['EX-PL'],countable,unknown
"Should a slaughterhouse be established in Perez Zeledon , cattle production might increase .",cattle,"compound(production-11, cattle-10) ",NNS,,VB,increase,increase,,,,,,,,,,,production,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"However , since the mid-1980s , sluggish export demand , soaring interest rates , and veterinary costs , combined with stagnant prices and already high levels of indebtedness , have made cattle a losing proposition for farmers in other parts of the country ( Edelman 1989:4 ) .",cattle,"nsubj(proposition-35, cattle-32) ",NNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Those households that can do so invest their extra cash in a head or two of cattle , which can be sold later to pay a debt , help finance a child 's education , pay for a child 's wedding , or buy a new stove or refrigerator .",cattle,"case(cattle-17, of-16) ref(cattle-17, which-19) acl:relcl(cattle-17, sold-22) nmod:of(two-15, cattle-17) nsubjpass(sold-22, cattle-17) nsubj(pay-25, cattle-17) nsubj(help-29, cattle-17) nsubj(pay-36, cattle-17) nsubj(buy-44, cattle-17) ",NNS,,VB,pay,pay,,,,of two,of,two,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
", it is forbidden to work the land on Tuesdays ) and through a system of tribute , in which the people donate cattle , rice , and labor to the royal family , usually on the occasion of royal ceremonies .",cattle,"conj:and(cattle-24, rice-26) cc(cattle-24, and-28) conj:and(cattle-24, labor-29) dobj(donate-23, cattle-24) ",NNS,,VB,,,donate,donate,,,,,,,"and, and","rice, labor",,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"<p> Juvenile court hearings commonly resemble "" cattle calls , "" where scores of lawyers , agency workers and families mill about in courthouse hallways for hours on end waiting for their cases to come up .",cattle,"nsubj(calls-9, cattle-8) ",NNS,,VBZ,calls,call,,,,,,,,,,,,,,,,,,,,,,,,ambiguous,singular,[],unknown,unknown
"221 In addition , by creative cattle grazing and fire-prevention methods , 222 a closed-canopy forest is expected to return to a 700-square-kilometer area within fifty years.",cattle,"compound(grazing-8, cattle-7) ",NNS,,,,,,,,,,,,,,,grazing,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"In addition , cattle "" spread organic matter and disperse seeds . """,cattle,"nsubj(spread-6, cattle-4) ",NNS,,VB,spread,spread,,,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"Pupils in the middle school class had studied about cattle production , grain farming , and swine operations .",cattle,"compound(production-11, cattle-10) ",NNS,,,,,,,,,,,,,,,production,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
Like other young children he learned to draw cattle with a stick in the Kalahari sands of Barotseland and to model them in clay .,cattle,"dobj(draw-8, cattle-9) ",NNS,,VB,,,draw,draw,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"The people of Northern Rhodesia were , he said , "" not a cattle nor a goat people , nor a fishing people , nor a tree-cutting people , they are a dressed people "" ( 1942:18 ) .",cattle,"dep(cattle-14, not-12) det(cattle-14, a-13) cc(cattle-14, nor-15) conj:nor(cattle-14, people-18) dep(said-9, cattle-14) ",NNS,,,,,,,,,,,,a,nor,people,,,,,,,,,,,,a,unit,ambiguous,,['A+N'],countable,unknown
"However , the most questionable prize from this time-if not of all time-was the award to Finland 's Artturi Virtanen of the 1945 Nobel Prize in Chemistry for his silo method of conserving cattle fodder .",cattle,"compound(fodder-35, cattle-34) ",NNS,,,,,,,,,,,,,,,fodder,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"For example , cattle sperm that have been cryopreserved for 37 years retain fertilization capacity ( Leibo 1994 ) .",cattle,"compound(sperm-5, cattle-4) ",NNS,,VBP,retain,retain,,,,,,,,,,,sperm,,,,,,,,,,,,,ambiguous,plural,['EX-PL'],countable,unknown
The resulting hybrid vigor makes wild cattle species attractive for boosting the quality of local meat-producing stocks .,cattle,"compound(species-8, cattle-7) ",NNS,,,,,,,,,,,,,,,species,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"A GRB would not only protect the biodiversity of native wild cattle stocks through the long-term preservation of sperm , but also enhance animal agriculture through the shared use of germ plasm with local cattle producers .",cattle,"compound(stocks-13, cattle-12) ",NNS,,,,,,,,,,,,,,,stocks,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"A GRB would not only protect the biodiversity of native wild cattle stocks through the long-term preservation of sperm , but also enhance animal agriculture through the shared use of germ plasm with local cattle producers .",cattle,"compound(producers-36, cattle-35) ",NNS,,,,,,,,,,,,,,,producers,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Mastery of the modern use of cryopreserved sperm and embryos in cattle breeding was built on three decades of research involving hundreds of animal scientists , thousands of experimental cattle , and millions of dollars of federal , state , and industrial funding .",cattle,"compound(breeding-13, cattle-12) ",NNS,,,,,,,,,,,,,,,breeding,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Mastery of the modern use of cryopreserved sperm and embryos in cattle breeding was built on three decades of research involving hundreds of animal scientists , thousands of experimental cattle , and millions of dollars of federal , state , and industrial funding .",cattle,"case(cattle-30, of-28) amod(cattle-30, experimental-29) nmod:of(thousands-27, cattle-30) ",NNS,,,,,,,,of thousands,of,thousands,,,,,,experimental,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Thus , for both cattle and humans , the success of using cryo-preserved germ plasm was predicated on enormous financial support for basic and applied research .",cattle,"case(cattle-5, for-3) cc:preconj(cattle-5, both-4) cc(cattle-5, and-6) conj:and(cattle-5, humans-7) nmod:for(predicated-17, cattle-5) ",NNS,,,,,,,,for predicated,for,predicated,,,", and","both, humans",,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Different tick species use hosts such as dogs , cats , deer , raccoons , opossums , horses , cattle , and human beings .",cattle,"case(cattle-20, such-6) compound(cattle-20, dogs-8) dep(cattle-20, cats-10) dep(cattle-20, deer-12) dep(cattle-20, raccoons-14) dep(cattle-20, opossums-16) dep(cattle-20, horses-18) cc(cattle-20, and-22) conj:and(cattle-20, beings-24) nmod:such_as(hosts-5, cattle-20) ",NNS,,,,,,,,such_as hosts,such_as,hosts,,,and,beings,dogs,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Dogs , cattle , and cats are frequently observed in the refuse , because interim dumping stations have been improperly sited .",cattle,"conj:and(Dogs-1, cattle-3) nsubjpass(observed-9, cattle-3) ",NNS,,VBN,observed,observe,,,,,,,,,and,dogs,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"<p> "" Our research emphasis is on improving gamagrass as a grazing crop for cattle , "" says Kindiger , "" especially in making gamagrass reproduce asexually .",cattle,"case(cattle-15, for-14) nmod:for(crop-13, cattle-15) ",NNS,,,,,,,,for crop,for,crop,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Domestic cattle have destroyed it in many places , eating it to the ground .",cattle,"amod(cattle-2, Domestic-1) nsubj(destroyed-4, cattle-2) ",NNS,,VBN,destroyed,destroy,,,,,,,,,,,,domestic,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
<p> Harper uses a land-based version of the sniff tubes for measuring methane emissions from cattle breath .,cattle,"compound(breath-17, cattle-16) ",NNS,,,,,,,,,,,,,,,breath,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"<p> From his tests so far with cattle in Australia , Georgia , and Texas -- the first such outdoor tests in the world -- Harper has found that a cow grazing on pasture can emit more than 8 ounces ( 230 grams ) of methane per day . """,cattle,"case(cattle-8, with-7) nmod:in(cattle-8, Australia-10) nmod:in(cattle-8, Georgia-12) nmod:in(cattle-8, Texas-15) nmod:with(far-6, cattle-8) ",NNS,,,,,,,,"in Australia, in Georgia, in Texas, with far","in, in, in, with",far,"australia, georgia, texas",,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"The region is also examining the feasibility of cattle feed manufacturing , on-farm composting , and is considering expansion of the pilot projects to include an on-site organics management demonstration for a medium-sized generator in an urban area .",cattle,"compound(manufacturing-11, cattle-9) ",NNS,,,,,,,,,,,,,,,manufacturing,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Much of the land clearing and annual burning on Roatan was done by or for cattle ranchers , a group composed primarily of wealthy landowners who were not dependent on cattle for their incomes .",cattle,"compound(ranchers-17, cattle-16) ",NNS,,,,,,,,,,,,,,,ranchers,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Much of the land clearing and annual burning on Roatan was done by or for cattle ranchers , a group composed primarily of wealthy landowners who were not dependent on cattle for their incomes .",cattle,"case(cattle-31, on-30) nmod:for(cattle-31, incomes-34) nmod:on(dependent-29, cattle-31) ",NNS,,,,,,,,"for incomes, on dependent","for, on",dependent,incomes,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"During the drought , an estimated 423,000 of Zimbabwe 's 4.4 million cattle died , and the normal off-take ( harvest ) level doubled.",cattle,"case(cattle-13, of-8) nmod:poss(cattle-13, Zimbabwe-9) nummod(cattle-13, million-12) nmod:of(423,000-7, cattle-13) ",NNS,,,,,,,,,,,,,,,,,,zimbabwe,million,,,,,,,million,other,ambiguous,,['O-DEN'],countable,unknown
"Some suggest that by the 19th century hundreds of years of cohabitation and intermarriage had produced an "" integrated "" social system wherein the categories of Hutu and Tutsi were largely occupationally defined : Whoever acquired a sizable herd of cattle was called Tutsi and highly esteemed .",cattle,"case(cattle-41, of-40) nmod:of(herd-39, cattle-41) ",NNS,,,,,,,,of herd,of,herd,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
", the children of the largely Tutsi refugees from 1959-63 ) had returned to Rwanda , mainly to the eastern plains their parents had abandoned , bringing with them at least as many cattle .",cattle,"advmod(cattle-34, at-30) case(cattle-34, as-32) amod(cattle-34, many-33) nmod:as(bringing-27, cattle-34) ",NNS,,,,,,,,as bringing,as,bringing,,,,,,many,,,,at,,,,,,many,fuzzy,ambiguous,,['F+Ns'],countable,unknown
"The murder of as many as 500,000 Tutsis and the flight of up to 2 million Hutus during the genocide has severely disrupted Rwanda 's agricultural system , decimating the precious assets of poor families -- tools , cattle , coffee plants , etc .",cattle,"dep(plants-42, cattle-39) ",NNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"</P> To illustrate the application of the signaling model , assume that legislators , like our merchants and cattle ranchers , have an interest in signaling that they are high types .",cattle,"compound(ranchers-20, cattle-19) ",NNS,,,,,,,,,,,,,,,ranchers,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"For example , the exclusive right to supply water or gas-light in a city or part of a city is sometimes granted , or the exclusive right to lay railway tracks in its streets ; and it has been held that a corporation may be given the exclusive right to slaughter cattle for the markets of a city , it being required to do so impartially for all who apply , and at reasonable rates .",cattle,"case(cattle-52, to-50) compound(cattle-52, slaughter-51) nmod:for(cattle-52, markets-55) nmod:to(given-46, cattle-52) ",NNS,,,,,,,,"for markets, to given","for, to",given,markets,,,,slaughter,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
Wyatt involved a replevin action between two members of a dissolving cattle partnership .,cattle,"compound(partnership-13, cattle-12) ",NNS,,,,,,,,,,,,,,,partnership,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Partner Bill Cole had presented a complaint and bond in Mississippi state court , seeking to attach cattle and equipment in partner Howard Wyatt 's possession .",cattle,"cc(cattle-18, and-19) conj:and(cattle-18, equipment-20) dobj(attach-17, cattle-18) ",NNS,,VB,,,attach,attach,,,,,,,and,equipment,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
Wind and water erosion accounted for 85 percent of the degradation and a combination of chemical degradation ( primarily the loss of soil nutrients and salinization ) and physical degradation ( compaction of the soil by heavy farm machinery or cattle ) for the remaining 15 percent .,cattle,"nmod:by(soil-35, cattle-41) conj:or(machinery-39, cattle-41) ",NNS,,,,,,,,by soil,by,soil,,,or,machinery,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
The pampas are especially vulnerable because of their suitability for cattle ranching .,cattle,"case(cattle-11, for-10) acl(cattle-11, ranching-12) nmod:for(suitability-9, cattle-11) ",NNS,,,,,,,,for suitability,for,suitability,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"In Israel , long-term grazing studies ( extending over 20 years ) have shown that primary production on herbaceous Mediterranean grassland is not significantly reduced by heavy cattle grazing as compared with light grazing ( Gutman et al .",cattle,"compound(grazing-29, cattle-28) ",NNS,,,,,,,,,,,,,,,grazing,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"A classic example of the plasticity and resilience of range vegetation under grazing , as observed by Darwin , is given by Crawley ( 1983 , p. 303 ) : <p> On an acid heath in Surrey where only small isolated clumps of mature Scots pine trees could be seen , a fence was erected to exclude cattle .",cattle,"dobj(exclude-57, cattle-58) ",NNS,,VB,,,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
Was she herded onto a cattle car and sent to the gas chambers ?,cattle,"compound(car-7, cattle-6) ",NNS,,,,,,,,,,,,,,,car,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
Foremen failed to put up fences and wandering cattle nibbled at the orange trees .,cattle,"acl(cattle-9, nibbled-10) dobj(wandering-8, cattle-9) ",NNS,,VBG,,,wandering,wander,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"During the fighting , economic assets such as land , cattle , and businesses were confiscated by groups claiming to be "" indigenous "" to the Rift Valley .",cattle,"nmod:such_as(assets-6, cattle-11) conj:and(land-9, cattle-11) ",NNS,,,,,,,,such_as assets,such_as,assets,,,and,land,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Johnson described his trip into "" dreaded Man Mau areas "" and to "" primitive settlements where native tribesmen still buy their wives and sell their daughters in exchange for cattle . """,cattle,"case(cattle-31, for-30) nmod:for(exchange-29, cattle-31) ",NNS,,,,,,,,for exchange,for,exchange,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"74 <p> In mid-1882 , Major Julius W. Mason reported after traveling through western Pai country that "" these Indians earn an inconsiderable sum of money herding cattle , doing jobs for ranchers , and getting hay for railroad people . """,cattle,"dobj(herding-27, cattle-28) ",NNS,,VBG,,,herding,herd,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"From the sheep and cattle , life renews itself .",cattle,"conj:and(sheep-3, cattle-5) nmod:from(renews-8, cattle-5) ",NNS,,,,,,,,from renews,from,renews,,,and,sheep,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"On the tip of these plants are horses , cattle , and sheep .",cattle,"cc(cattle-10, and-12) conj:and(cattle-10, sheep-13) appos(horses-8, cattle-10) ",NNS,,,,,,,,,,,,,and,sheep,,,,,,,"modifier, horses",horses,,,,,,ambiguous,,[],unknown,unknown
25 Horses and cattle suffered a similar fate .,cattle,"conj:and(Horses-2, cattle-4) nsubj(suffered-5, cattle-4) ",NNS,,VBD,suffered,suffer,,,,,,,,,and,horses,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"A year later , the sheep were killed , followed by horses and cattle .",cattle,"advcl:followed_by(killed-8, cattle-14) conj:and(horses-12, cattle-14) ",NNS,,,,,,,,,,,,,and,horses,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"<p> While Valandry and the government assumed that her "" wild "" relatives were responsible for the loss of Billy 's cattle , Charles Eastman corrected the official attribution of guilt .",cattle,"case(cattle-22, of-19) nmod:poss(cattle-22, Billy-20) nmod:of(loss-18, cattle-22) ",NNS,,,,,,,,of loss,of,loss,,,,,,,,billy,,,,,,,,,,ambiguous,,[],unknown,unknown
"<p> Billy had on hand some very long hay stacks ; and every last one of them was gone ; and our cattle also had scattered into all parts , and were staying somewhere in the hills of the badlands .",cattle,"nmod:poss(cattle-23, our-22) nsubj(scattered-26, cattle-23) ",NNS,,VBN,scattered,scatter,,,,,,,,,,,,,,our,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"Meanwhile , cattle and timber interests have advanced on the forest in recent decades and have refused to recognize Zoque communal property rights.11 The area is also plagued by illegal trade in endangered species and the incursion of narcotraffickers.",cattle,"cc(cattle-3, and-4) conj:and(cattle-3, interests-6) nsubj(advanced-8, cattle-3) nsubj(refused-17, cattle-3) nsubj(recognize-19, cattle-3) ",NNS,,VBN,advanced,advance,,,,,,,,,and,interests,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"29 Thus the network has created a space not provided elsewhere for its members to advance their discussion of development models that call for substantive change , such as opposing extensive cattle ranching as inappropriate for the area .",cattle,"amod(cattle-32, extensive-31) acl(cattle-32, ranching-33) dobj(opposing-30, cattle-32) ",NNS,,VBG,,,opposing,oppose,,,,,,,,,,extensive,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"38 Unfortunately , the brigades ' work was interrupted soon after they began in January 1994 by harassment from Chiapan ejido and communal authorities and cattle ranchers .",cattle,"compound(ranchers-27, cattle-26) ",NNS,,,,,,,,,,,,,,,ranchers,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Just days later , this call to action was followed by a full-page newspaper ad proposing a biosphere reserve in the Chimalapas , signed mostly by Chiapan cattle ranchers .",cattle,"compound(ranchers-29, cattle-28) ",NNS,,,,,,,,,,,,,,,ranchers,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Its membership expanded from 50,000 to 230,000 between 1986 and 1987 , and it was effective in mobilizing public demonstrations , raising money through livestock auctions ( it held a fundraiser in Brasilia in which it auctioned 10,000 head of cattle ) , and using the media to mobilize landowners in the fight against land reform provisions in the new constitution .",cattle,"case(cattle-41, of-40) nmod:of(head-39, cattle-41) ",NNS,,,,,,,,of head,of,head,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"As a result , the beekeeper can carry on with usual agricultural activities , such as growing maize and raising cattle .",cattle,"dobj(raising-20, cattle-21) ",NNS,,VBG,,,raising,raise,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"Commercial logging , cattle ranching , oil exploration , illegal drug plantings , roads , and agriculture have brought deforestation .",cattle,"compound(ranching-5, cattle-4) ",NNS,,VBN,brought,bring,,,,,,,,,,,ranching,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
