sent,Noun,Relevant Dependencies,Noun Tag,Negation,Verb Tag,Verb Subject,Verb Subject Lemma,Verb Object,Verb Object Lemma,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunctions,Conjoined,Compounds,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Denumerator,Type of Denumerator,Plurality of Noun,Bareness of Noun,Plurality of Verb,Allan Tests Passed,Countability,Verdicality
"Like the Alvarez brothers and Agustin Encina of Martin Rivas , Juan Carlos is a sophisticated consumer of western fashion and culture .",brothers,"case(brothers-4, Like-1) det(brothers-4, the-2) compound(brothers-4, Alvarez-3) cc(brothers-4, and-5) conj:and(brothers-4, Encina-7) nmod:like(consumer-17, brothers-4) ",NNS,,,,,,,,like consumer,like,consumer,,the,definite article,and,encina,alvarez,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,plural,linked,,,unknown,unknown
Two phrases in Glele 's Fa sign are said to refer to the problems Glele would encounter from his brothers after he was named crown prince .,brothers,"case(brothers-20, from-18) nmod:poss(brothers-20, his-19) nmod:from(encounter-17, brothers-20) ",NNS,,,,,,,,from encounter,from,encounter,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,his,,,,,,,,,,plural,bare plural,,,unknown,unknown
"First , Fon Yuh 's great-grandmother was the mother of two Fons : Kumeng , Yuh 's direct predecessor , and Kumeng 's full brother Tufoyn , who preceded Kumeng .",brother,"compound(Tufoyn-26, brother-25) ",NN,,VBN,preceded,precede,,,,,,,,,,,,tufoyn,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
"The Lumpa church attracted many who were hostile to the colonial government ( including the brother and mother of soon-to-be-president Kenneth Kaunda ) and became a locus of nationalism during the tense years of the late 1950s and early 1960s , prior to Zambian independence .",brother,"case(brother-16, including-14) det(brother-16, the-15) cc(brother-16, and-17) conj:and(brother-16, mother-18) nmod:of(brother-16, Kaunda-22) dep(hostile-8, brother-16) ",NN,,,,,,,,of Kaunda,of,,kaunda,the,definite article,and,mother,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
".. parents , children , wives , and brothers , etc ....",brothers,,NNS,,,,,,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,plural,bare plural,,,unknown,unknown
"For one , the brothers had less leisure time in recent years .",brothers,"det(brothers-5, the-4) nsubj(had-6, brothers-5) ",NNS,,VBD,had,have,,,,,,,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,plural,linked,ambiguous,,unknown,unknown
"In short , he organized a digging trip for a certain day when he and another brother could get time off for good behavior .",brother,"det(brother-17, another-16) conj:and(he-14, brother-17) nsubj(get-19, brother-17) ",NN,,VB,get,get,,,,,,,,another,other,and,he,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"It was not archaeology so much as looting , but the activities of the brothers on their outings had at least saved , from an identifiable area , many artifacts that otherwise would have been totally lost and scattered by other diggers .",brothers,"case(brothers-15, of-13) det(brothers-15, the-14) nmod:on(brothers-15, outings-18) nmod:of(activities-12, brothers-15) ",NNS,,,,,,,,"on outings, of activities","on, of",activities,outings,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,plural,linked,,,unknown,unknown
"Her sisters and brothers , who sometimes came for Sunday dinner with her , were of varying shades of light and dark .",brothers,"conj:and(sisters-2, brothers-4) nsubj(came-8, brothers-4) nsubj(shades-18, brothers-4) ",NNS,,VBD,came,come,,,,,,,,,,and,sisters,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,plural,bare plural,ambiguous,,unknown,unknown
"<p> Thelisman 's original home had been in remote mountain country beyond the town of Furcy ( 6,000 feet high ) , which was a few miles past Kenskoff , and he had a brother up there whom he had n't seen for more than fifteen years .",brother,"det(brother-35, a-34) dobj(had-33, brother-35) ",NN,,VBD,,,had,have,,,,,,a,indefinite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,a,unit,singular,linked,ambiguous,A+N,countable,unknown
"One time when I had brief access to a Jeep , I offered to take him to see his brother for a visit and he eagerly accepted .",brother,"nmod:poss(brother-20, his-19) dobj(see-18, brother-20) ",NN,,VB,,,see,see,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,his,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
"Thelisman and his brother kept whoo-ooing back and forth , and I kept wondering how I would ever be able to get him to that inaccessible place .",brother,"nmod:poss(brother-4, his-3) conj:and(Thelisman-1, brother-4) nsubj(kept-5, brother-4) ",NN,,VBD,kept,keep,,,,,,,,,,and,thelisman,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,his,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
I asked if he was n't supposed to visit with his brother .,brother,"case(brother-12, with-10) nmod:poss(brother-12, his-11) nmod:with(visit-9, brother-12) ",NN,,,,,,,,with visit,with,visit,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,his,,,,,,,,,,singular,bare singular,,,unknown,unknown
"My brother told me he is all right and I told him I am all right . """,brother,"nmod:poss(brother-2, My-1) nsubj(told-3, brother-2) ",NN,,VBD,told,tell,,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,my,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
"As I maneuvered the Jeep around and started off , I could see Thelisman 's brother , tiny in the distance , hoeing his corn again .",brother,"nmod:poss(brother-16, Thelisman-14) amod(brother-16, tiny-18) acl(brother-16, hoeing-23) dobj(see-13, brother-16) ",NN,,VB,,,see,see,,,,,,,,,,,tiny,[0.018708333333333334],[0.05775],[0.00375],[0.015],[0.7446249999999999],[0.003333333333333333],[0.008125],[0.015],[0.10870833333333335],[0.0025],[0.0125],[0.0025],[0.0075],,thelisman,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"He had several brothers , each of whom played a different instrument .",brothers,"amod(brothers-4, several-3) ref(brothers-4, whom-8) acl:relcl(brothers-4, played-9) dobj(had-2, brothers-4) nmod:of(each-6, brothers-4) ",NNS,,VBD,,,had,have,,of each,of,each,,,,,,,several,[0.05416666666666667],[0.09766666666666668],[0.010875],[0.08],[0.12979166666666667],[0.010375],[0.05858333333333333],[0.0775],[0.12104166666666666],[0.023],[0.0725],[0.0245],[0.24],,,,,,,,,,several,fuzzy,plural,linked,ambiguous,F+Ns,countable,unknown
"( Later on when I had recording equipment I was able to record all the brothers playing together , and one of them , Fabre , the pianist , alone . )",brothers,"det:predet(brothers-16, all-14) det(brothers-16, the-15) acl(brothers-16, playing-17) dobj(record-13, brothers-16) ",NNS,,VB,,,record,record,,,,,,"all, the",definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,plural,linked,ambiguous,,unknown,unknown
"78 After Frans 's death in 1529 , his brother , the printer Arnout Birckman I , took over "" The Fat Hen "" and the tapestry pand ; the latter continues to be mentioned in the books through the 1550s.",brother,"nmod:poss(brother-10, his-9) appos(brother-10, printer-13) nsubj(took-18, brother-10) ",NN,,VBD,took,take,,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,his,,,"modified, printer",,printer,,,,,singular,bare singular,ambiguous,,unknown,unknown
"a sort of public confession , and to ask my brothers of another skin and another color to please forgive us for the crimes that we have committed against them . """,brothers,"nmod:poss(brothers-11, my-10) nmod:of(brothers-11, skin-14) nmod:of(brothers-11, color-17) dobj(ask-9, brothers-11) nsubj(please-19, brothers-11) ",NNS,,VB,please,please,,,,"of skin, of color","of, of",,"skin, color",,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,my,,,,,,,,,,plural,bare plural,ambiguous,,unknown,unknown
In this scene of preparations for a trip to that most artistic of places -- the very island dear to Venus herself -- the Goncourt brothers paint their utopian picture by evoking visions of a heaven on earth .,brothers,"det(brothers-26, the-24) compound(brothers-26, Goncourt-25) nsubj(paint-27, brothers-26) ",NNS,,VBP,paint,paint,,,,,,,,the,definite article,,,goncourt,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,plural,linked,plural,,unknown,unknown
"Presumably in part because his memoir is being written for presentation to the King 's Bench to indict his brother , who is his guardian , for trying to put him in a madhouse .",brother,"nmod:poss(brother-20, his-19) ref(brother-20, who-22) acl:relcl(brother-20, guardian-25) dobj(indict-18, brother-20) nsubj(guardian-25, brother-20) ",NN,,PRP,is,be,,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,his,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
"Given the tension of inculpating his apotropaic brother , it is not far-fetched to suppose that the decapitated head of the deposed king represents both what Dick would like to do to his brother and his fear of what will happen to him if he does it .",brother,"nmod:poss(brother-8, his-6) amod(brother-8, apotropaic-7) dobj(inculpating-5, brother-8) ",NN,,VBG,,,inculpating,inculpate,,,,,,,,,,,apotropaic,[],[],[],[],[],[],[],[],[],[],[],[],[],,his,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"Given the tension of inculpating his apotropaic brother , it is not far-fetched to suppose that the decapitated head of the deposed king represents both what Dick would like to do to his brother and his fear of what will happen to him if he does it .",brother,"case(brother-34, to-32) nmod:poss(brother-34, his-33) nmod:to(do-31, brother-34) ",NN,,,,,,,,to do,to,do,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,his,,,,,,,,,,singular,bare singular,,,unknown,unknown
"The most striking example of this mechanism is seen when he learns that Bobby , his elder son , is dead : <p> "" ' T is an inevitable chance -- the first statute in Magna Charta -- it is an everlasting act of Parliament , my dear brother , -- All must die .",brother,"nmod:poss(brother-49, my-47) amod(brother-49, dear-48) appos(Parliament-45, brother-49) ",NN,,,,,,,,,,,,,,,,,dear,[0.1225],[0.09449999999999999],[0.008125],[0.145],[0.083],[0.045],[0.04916666666666667],[0.0125],[0.11270833333333333],[0.1025],[0.0875],[0.08],[0.0575],,my,,,"modifier, parliament",parliament,,,,,,singular,linked,,,unknown,unknown
"14 <p> Furthermore , a major factor that contributes to our perception of the Shandy brothers as individuals is the peculiar nature of their obsessions .",brothers,"case(brothers-16, of-13) det(brothers-16, the-14) compound(brothers-16, Shandy-15) nmod:of(perception-12, brothers-16) ",NNS,,,,,,,,of perception,of,perception,,the,definite article,,,shandy,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,plural,linked,,,unknown,unknown
"14 ) ; Concordance 's response to Random 's plea for justice is equally unintelligible ideologically : <p> I am very sorry I should have the misfortune of being concerned in the affair , but however shall be more cautious for the future -- I will trust no man from henceforward -- no , not my father who begat me -- nor the brother who lay with me in my mother 's womb -- should the genius of truth appear l would question its veracity .... my reputation is at stake -- O my good God !",brother,"det(brother-64, the-63) ref(brother-64, who-65) acl:relcl(brother-64, lay-66) acl:relcl(father-57, brother-64) conj:nor(begat-59, brother-64) nsubj(lay-66, brother-64) ",NN,,VBP,lay,lay,,,,,,,,the,definite article,nor,begat,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,plural,EX-PL,countable,unknown
"<p> 
##4012903 THROUGHOUT the history of Spanish literature , adaptations of the biblical story of the rape of Thamar by her brother Amnon have appeared in songs , poems , drama , and at least one novel .",brother,"compound(Amnon-24, brother-23) ",NN,,,,,,,,,,,,,,,,amnon,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
"Meanwhile , Absalon , an ambitious younger son of David who hopes to be king , takes advantage of Amnon 's crime and conspires to kill his brother .",brother,"nmod:poss(brother-28, his-27) dobj(kill-26, brother-28) ",NN,,VB,,,kill,kill,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,his,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
His death at the hands of Absalon in the rustic banquet of the final act is the result of adhering to the malevolent advice of his brother : that Amnon should rest in the countryside away from Jerusalem .,brother,"case(brother-27, of-25) nmod:poss(brother-27, his-26) nmod:of(advice-24, brother-27) ",NN,,,,,,,,of advice,of,advice,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,his,,,,,,,,,,singular,bare singular,,,unknown,unknown
Thamar is the innocent victim of her troubled brother .,brother,"case(brother-9, of-6) nmod:poss(brother-9, her-7) amod(brother-9, troubled-8) nmod:of(victim-5, brother-9) ",NN,,,,,,,,of victim,of,victim,,,,,,,troubled,[0.09625],[0.057958333333333334],[0.0075],[0.1175],[0.094375],[0.03375],[0.085],[0.025],[0.058499999999999996],[0.049166666666666664],[0.12],[0.185],[0.07],,her,,,,,,,,,,singular,linked,,,unknown,unknown
6 Thamar 's brother Absalon at first refuses to take any action against Amnon and at last kills him primarily to eliminate a rival to the throne .,brother,"compound(Absalon-5, brother-4) ",NN,,VBZ,refuses,refuse,,,,,,,,,,,,absalon,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,singular,,unknown,unknown
"Worse still , Thamar 's own father refuses to punish Amnon for the affront and demands that his daughter forgive her brother .",brother,"nmod:poss(brother-22, her-21) dobj(forgive-20, brother-22) ",NN,,VB,,,forgive,forgive,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,her,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
"At the beginning of the tale , her two brothers , also merchants , perish on their way home from the Indies in a shipwreck from which nothing is salvaged , "" mercaderia ni persona . """,brothers,"nmod:poss(brothers-10, her-8) nummod(brothers-10, two-9) appos(brothers-10, merchants-13) nsubj(perish-15, brothers-10) ",NNS,,VBP,perish,perish,,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,her,two,,"modified, merchants",,merchants,,,two,other,plural,linked,plural,O-DEN,countable,unknown
"Brady Turnage , whose brother , horticulturist Burl Turnage , labored long to unlock the secrets of propagating T. taxifolia , told me of hunting turkeys in a grove of the trees near the slope of Chattahoochee .",brother,"nmod:poss(brother-5, Turnage-2) nsubj(labored-11, brother-5) ",NN,,VBD,labored,labor,,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,turnage,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
But his position was vulnerable ; he could be deposed by his brothers or nephews or even by a member of another lineage .,brothers,"case(brothers-13, by-11) nmod:poss(brothers-13, his-12) cc(brothers-13, or-14) conj:or(brothers-13, nephews-15) cc(brothers-13, or-16) conj:or(brothers-13, even-17) nmod:by(brothers-13, member-20) nmod:by(deposed-10, brothers-13) ",NNS,,,,,,,,"by member, by deposed","by, by",deposed,member,,,"or, or","nephews, even",,,[],[],[],[],[],[],[],[],[],[],[],[],[],,his,,,,,,,,,,plural,bare plural,,,unknown,unknown
"<p> Even as Guarionex was being pushed into battle by his confederates , Don Bartolome Colon , Columbus 's brother , learned of the impending uprising in La Vega Real .",brother,"nmod:poss(brother-20, Columbus-18) appos(Colon-16, brother-20) ",NN,,,,,,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,columbus,,,"modifier, colon",colon,,,,,,singular,bare singular,,,unknown,unknown
<p> In many ways Bartolome was the more capable of the Columbus brothers .,brothers,"case(brothers-13, of-10) det(brothers-13, the-11) compound(brothers-13, Columbus-12) nmod:of(capable-9, brothers-13) ",NNS,,,,,,,,of capable,of,capable,,the,definite article,,,columbus,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,plural,linked,,,unknown,unknown
He alienated members of rival factions to a lesser extent than his brother and interacted more effectively with the Taino elite .,brother,"case(brother-13, than-11) nmod:poss(brother-13, his-12) nmod:than(extent-10, brother-13) ",NN,,,,,,,,than extent,than,extent,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,his,,,,,,,,,,singular,bare singular,,,unknown,unknown
"<p> 
##4013089 Zaire 's pygmy chimpanzees may be the most pacific of primates <p> In a legend of the Mongandu people of Zaire , pygmy chimpanzees , or bonobos , and the ancestors of humans once lived as brothers .",brothers,"case(brothers-40, as-39) nmod:as(lived-38, brothers-40) ",NNS,,,,,,,,as lived,as,lived,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,plural,bare plural,,,unknown,unknown
"<p> During the postfeeding lull , three intergroup pairs groomed each other , and a P group juvenile carrying her infant brother on her belly played chase and grapple games with E1 juveniles .",brother,"nmod:poss(brother-22, her-20) compound(brother-22, infant-21) dobj(carrying-19, brother-22) ",NN,,VBG,,,carrying,carry,,,,,,,,,,infant,,[],[],[],[],[],[],[],[],[],[],[],[],[],,her,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
"On the foreheads of the skulls , if they were large enough , might be a space where the name of the departed could be printed , or possibly even a suitable sentiment : As I Am , So Shall You Be ; or , less ominously , Soy Pedro Moreno ; Un Ave Maria Y Un Padre Nuestro Por Dios , Hermano ( I am Pedro Moreno ; one Hail Mary and one Our Father for God , brother ) .",brother,"appos(God-78, brother-80) ",NN,,,,,,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,"modifier, god",god,,,,,,singular,bare singular,,,unknown,unknown
"Instead , Sita and her mother went to visit her mother 's brother in her mother 's natal village .",brother,"nmod:poss(brother-13, mother-11) nmod:in(brother-13, village-19) dobj(visit-9, brother-13) ",NN,,VB,,,visit,visit,,in village,in,,village,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,mother,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
"As her parents ' first-born child , Sita had lived through the deaths of four infant brothers and five infant sisters , who had died because they could not digest their mother 's milk .",brothers,"case(brothers-17, of-14) nummod(brothers-17, four-15) amod(brothers-17, infant-16) cc(brothers-17, and-18) conj:and(brothers-17, sisters-21) nmod:of(deaths-13, brothers-17) ",NNS,,,,,,,,of deaths,of,deaths,,,,and,sisters,,infant,[0.0675],[0.0275],[0.01],[0.6602083333333334],[0.0175],[0.016875],[0.028125],[0.004583333333333333],[0.04270833333333334],[0.03],[0.03],[0.0375],[0.0275],,,four,,,,,,,four,other,plural,linked,,O-DEN,countable,unknown
( Two brothers born subsequently had survived . ),brothers,"nummod(brothers-3, Two-2) acl(brothers-3, born-4) nsubj(survived-7, brothers-3) ",NNS,,VBN,survived,survive,,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,two,,,,,,,two,other,plural,linked,ambiguous,O-DEN,countable,unknown
"She must adjust to her husband and his often large family , especially his parents , sisters , and brothers ' wives .",brothers,"case(brothers-20, '-21) nmod:poss(wives-22, brothers-20) ",NNS,,,,,,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],wives,,,,,,,,,,,plural,linked,,,unknown,unknown
"Known as the Lady , this ghost had possessed the young man 's older brother twenty years before under similar circumstances and was now intermittently possessing the younger man .",brother,"nmod:poss(brother-15, man-12) amod(brother-15, older-14) advmod(brother-15, years-17) dobj(possessed-9, brother-15) ",NN,,VBN,,,possessed,possess,,,,,,,,,,,older,[0.0625],[0.015625],[0.0],[0.648125],[0.023125],[0.02375],[0.05],[0.015],[0.025],[0.031875],[0.03],[0.015],[0.06],,man,,years,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"The older of Sita 's surviving brothers had died at age fourteen , and her grieving mother had died soon after .",brothers,"case(brothers-7, of-3) nmod:poss(brothers-7, Sita-4) amod(brothers-7, surviving-6) nmod:of(older-2, brothers-7) ",NNS,,,,,,,,of older,of,older,,,,,,,surviving,[0.085],[0.073],[0.02],[0.12833333333333333],[0.0825],[0.05458333333333334],[0.0425],[0.02083333333333333],[0.07033333333333333],[0.07566666666666666],[0.0575],[0.20725000000000002],[0.0825],,sita,,,,,,,,,,plural,linked,,,unknown,unknown
"Sita 's remaining brother became a schoolteacher with Sita 's assistance , and she accompanied him and his wife on their honeymoon .",brother,"nmod:poss(brother-4, Sita-1) amod(brother-4, remaining-3) nsubj(became-5, brother-4) ",NN,,VBD,became,become,,,,,,,,,,,,,remaining,[0.09916666666666668],[0.07958333333333333],[0.0325],[0.06875],[0.09083333333333332],[0.04],[0.0825],[0.021083333333333332],[0.10370833333333333],[0.065625],[0.04],[0.13625],[0.14],,sita,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
Husain asked his fearless brother Abbas to fetch water for the infant 's parched lips .,brother,"compound(Abbas-6, brother-5) ",NN,,VB,fetch,fetch,,,,,,,,,,,,abbas,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
"After Husain carried his blood-soaked son back to the tents and placed him in the hands of the boy 's mother , Husain 's young daughter Sakina -- unaware of her brother 's death -- asked why Ali Asghar could drink while she remained thirsty .",brother,"nmod:poss(brother-32, her-31) case(brother-32, 's-33) nmod:poss(death-34, brother-32) ",NN,,,,,,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],death,her,,,,,,,,,,singular,linked,,,unknown,unknown
Hans Ludendorff ( brother of a German general who became well-known in World War I ) to discover that the times of the light minima of this star which were observed in the 19th century coincided with the times when its two members were most nearly in the same line of sight .,brother,"nmod:of(brother-4, general-8) dep(Ludendorff-2, brother-4) ",NN,,,,,,,,of general,of,,general,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
"On one occasion in his sophomore year , he and some of his fraternity brothers got into trouble for throwing raw eggs from their windows at passing black-clad divinity students .",brothers,"case(brothers-15, of-12) nmod:poss(brothers-15, his-13) amod(brothers-15, fraternity-14) nmod:of(some-11, brothers-15) ",NNS,,,,,,,,of some,of,some,,,,,,,fraternity,[0.10416666666666666],[0.045],[0.0025],[0.05],[0.055],[0.035],[0.02],[0.010625],[0.116875],[0.07791666666666666],[0.23],[0.16791666666666663],[0.085],,his,,,,,,,,,,plural,linked,,,unknown,unknown
"Edwin 's older brother Henry began work for the Kentucky Actuarial Bureau , and later became an insurance agent himself .",brother,"compound(Henry-5, brother-4) ",NN,,VBD,began,begin,,,,,,,,,,,,henry,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
"<p> In October 1916 Hubble met Hale , the director of Mount Wilson Observatory , who often visited Chicago , where his brother lived and where he himself had been born and grown up .",brother,"nmod:poss(brother-23, his-22) nsubj(lived-24, brother-23) ",NN,,VBD,lived,live,,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,his,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
So strong was their personal loyalty to Calleja that some men denounced their own brothers who tried to seduce them into joining the party of insurrection .,brothers,"nmod:poss(brothers-15, their-13) amod(brothers-15, own-14) ref(brothers-15, who-16) acl:relcl(brothers-15, tried-17) dobj(denounced-12, brothers-15) nsubj(tried-17, brothers-15) nsubj(seduce-19, brothers-15) ",NNS,,VBD,tried,try,,,,,,,,,,,,,own,[0.05920833333333333],[0.025],[0.0],[0.16104166666666667],[0.06079166666666666],[0.0175],[0.13383333333333333],[0.0225],[0.091375],[0.055],[0.14125],[0.06],[0.1725],,their,,,,,,,,,,plural,linked,ambiguous,,unknown,unknown
